날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2018-05-05 09,서울 중구,중구,111121,.004,.4,.04,.034,30,12
2018-05-05 10,서울 중구,중구,111121,.005,.5,.047,.03,32,14
2018-05-05 11,서울 중구,중구,111121,.005,.5,.057,.025,36,17
2018-05-05 12,서울 중구,중구,111121,.005,.4,.067,.025,37,18
2018-05-05 13,서울 중구,중구,111121,.004,.4,.078,.021,39,21
2018-05-05 14,서울 중구,중구,111121,.004,.4,.078,.026,68,23
2018-05-05 15,서울 중구,중구,111121,.004,.4,.082,.025,72,20
2018-05-05 16,서울 중구,중구,111121,.004,.4,.084,.022,40,21
2018-05-05 17,서울 중구,중구,111121,.004,.4,.085,.022,37,20
2018-05-05 18,서울 중구,중구,111121,.004,.4,.077,.027,34,21
2018-05-05 19,서울 중구,중구,111121,.003,.4,.057,.041,36,23
2018-05-05 20,서울 중구,중구,111121,.004,.4,.044,.047,37,22
2018-05-05 21,서울 중구,중구,111121,.003,.4,.033,.05,42,22
2018-05-05 22,서울 중구,중구,111121,.003,.3,.045,.033,48,17
2018-05-05 23,서울 중구,중구,111121,.003,.4,.056,.021,29,16
2018-05-05 24,서울 중구,중구,111121,.003,.4,.059,.018,29,15
2018-05-06 01,서울 중구,중구,111121,.003,.3,.063,.012,28,17
2018-05-06 02,서울 중구,중구,111121,.003,.3,.062,.009,29,16
2018-05-06 03,서울 중구,중구,111121,.003,.3,.057,.008,33,19
2018-05-06 04,서울 중구,중구,111121,.002,.4,.054,.008,29,18
2018-05-06 05,서울 중구,중구,111121,.002,.3,.055,.007,18,12
2018-05-06 06,서울 중구,중구,111121,.002,.3,.042,.017,15,9
2018-05-06 07,서울 중구,중구,111121,.002,.3,.037,.022,10,7
2018-05-06 08,서울 중구,중구,111121,.002,.5,.029,.031,9,6
2018-05-06 09,서울 중구,중구,111121,.002,.4,.032,.029,10,9
2018-05-06 10,서울 중구,중구,111121,.002,.4,.041,.02,10,8
2018-05-06 11,서울 중구,중구,111121,.002,.4,.043,.019,10,9
2018-05-06 12,서울 중구,중구,111121,.002,.4,.041,.022,10,7
2018-05-06 13,서울 중구,중구,111121,.002,.4,.043,.017,8,5
2018-05-06 14,서울 중구,중구,111121,.002,.4,.041,.017,4,3
2018-05-06 15,서울 중구,중구,111121,.003,.4,.037,.024,5,4
2018-05-06 16,서울 중구,중구,111121,.002,.3,.046,.016,6,4
2018-05-06 17,서울 중구,중구,111121,.002,.3,.047,.014,4,1
2018-05-06 18,서울 중구,중구,111121,.002,.4,.041,.02,6,4
2018-05-06 19,서울 중구,중구,111121,.002,.4,.039,.019,11,6
2018-05-06 20,서울 중구,중구,111121,.002,.4,.039,.02,11,9
2018-05-06 21,서울 중구,중구,111121,.002,.4,.021,.035,11,9
2018-05-06 22,서울 중구,중구,111121,.002,.5,.012,.039,14,9
2018-05-06 23,서울 중구,중구,111121,.002,.6,.003,.047,15,8
2018-05-06 24,서울 중구,중구,111121,.002,.6,.003,.045,18,11
2018-05-07 01,서울 중구,중구,111121,.002,.6,.005,.042,19,10
2018-05-07 02,서울 중구,중구,111121,.002,.5,.016,.028,18,13
2018-05-07 03,서울 중구,중구,111121,.002,.4,.028,.017,20,13
2018-05-07 04,서울 중구,중구,111121,.002,.4,.021,.019,18,14
2018-05-07 05,서울 중구,중구,111121,.002,.5,.017,.022,19,12
2018-05-07 06,서울 중구,중구,111121,.002,.5,.014,.026,20,14
2018-05-07 07,서울 중구,중구,111121,.002,.4,.018,.024,19,15
2018-05-07 08,서울 중구,중구,111121,.002,.4,.015,.029,17,11
2018-05-07 09,서울 중구,중구,111121,.002,.5,.015,.031,18,12
2018-05-07 10,서울 중구,중구,111121,.002,.5,.019,.031,17,11
2018-05-07 11,서울 중구,중구,111121,.003,.5,.031,.026,19,11
2018-05-07 12,서울 중구,중구,111121,.003,.4,.041,.021,24,10
2018-05-07 13,서울 중구,중구,111121,.002,.4,.046,.021,29,14
2018-05-07 14,서울 중구,중구,111121,.003,.5,.034,.032,32,15
2018-05-07 15,서울 중구,중구,111121,.003,.4,.044,.028,32,17
2018-05-07 16,서울 중구,중구,111121,.003,.4,.059,.023,35,17
2018-05-07 17,서울 중구,중구,111121,.003,.4,.062,.017,34,14
2018-05-07 18,서울 중구,중구,111121,.003,.5,.066,.017,38,17
2018-05-07 19,서울 중구,중구,111121,.003,.5,.058,.024,44,19
2018-05-07 20,서울 중구,중구,111121,.003,.6,.035,.039,47,23
2018-05-07 21,서울 중구,중구,111121,.004,.6,.025,.047,47,26
2018-05-07 22,서울 중구,중구,111121,.004,.7,.01,.061,52,30
2018-05-07 23,서울 중구,중구,111121,.004,.7,.018,.052,53,30
2018-05-07 24,서울 중구,중구,111121,.003,.8,.004,.068,54,29
2018-05-08 01,서울 중구,중구,111121,.003,.6,.016,.039,51,29
2018-05-08 02,서울 중구,중구,111121,.003,.4,.037,.016,37,19
2018-05-08 03,서울 중구,중구,111121,.002,.3,.048,.009,20,9
2018-05-08 04,서울 중구,중구,111121,.002,.3,.052,.007,8,4
2018-05-08 05,서울 중구,중구,111121,.002,.3,.05,.01,6,4
2018-05-08 06,서울 중구,중구,111121,.002,.3,.048,.013,4,3
2018-05-08 07,서울 중구,중구,111121,.002,.3,.039,.023,6,3
2018-05-08 08,서울 중구,중구,111121,.002,.3,.044,.018,5,2
2018-05-08 09,서울 중구,중구,111121,.002,.4,.036,.026,8,4
2018-05-08 10,서울 중구,중구,111121,.002,.4,.04,.024,8,2
2018-05-08 11,서울 중구,중구,111121,.002,.3,.046,.019,12,4
2018-05-08 12,서울 중구,중구,111121,.002,.4,.046,.021,12,6
2018-05-08 13,서울 중구,중구,111121,.002,.4,.05,.017,14,6
2018-05-08 14,서울 중구,중구,111121,.002,.4,.05,.02,14,6
2018-05-08 15,서울 중구,중구,111121,.002,.4,.049,.02,15,6
2018-05-08 16,서울 중구,중구,111121,.002,.4,.051,.017,15,6
2018-05-08 17,서울 중구,중구,111121,.002,.4,.044,.023,17,9
2018-05-08 18,서울 중구,중구,111121,.002,.4,.045,.019,16,7
2018-05-08 19,서울 중구,중구,111121,.002,.4,.036,.025,17,8
2018-05-08 20,서울 중구,중구,111121,.002,.4,.038,.023,22,10
2018-05-08 21,서울 중구,중구,111121,.002,.4,.037,.022,19,10
2018-05-08 22,서울 중구,중구,111121,.002,.3,.041,.016,14,6
2018-05-08 23,서울 중구,중구,111121,.002,.3,.041,.014,13,6
2018-05-08 24,서울 중구,중구,111121,.002,.3,.042,.013,10,5
2018-05-09 01,서울 중구,중구,111121,.002,.3,.044,.011,10,4
2018-05-09 02,서울 중구,중구,111121,.002,.3,.045,.008,7,3
2018-05-09 03,서울 중구,중구,111121,.002,.3,.046,.007,7,2
2018-05-09 04,서울 중구,중구,111121,.002,.3,.045,.009,7,4
2018-05-09 05,서울 중구,중구,111121,.002,.3,.037,.013,8,2
2018-05-09 06,서울 중구,중구,111121,.002,.3,.028,.021,9,4
2018-05-09 07,서울 중구,중구,111121,.002,.3,.027,.025,9,3
2018-05-09 08,서울 중구,중구,111121,.002,.4,.029,.025,12,4
2018-05-09 09,서울 중구,중구,111121,.002,.4,.033,.024,14,5
2018-05-09 10,서울 중구,중구,111121,.002,.5,.037,.02,16,4
2018-05-09 11,서울 중구,중구,111121,.002,.4,.035,.025,18,6
2018-05-09 12,서울 중구,중구,111121,.002,.4,.039,.021,19,8
2018-05-09 13,서울 중구,중구,111121,.002,.4,.047,.016,19,8
2018-05-09 14,서울 중구,중구,111121,.002,.4,.04,.028,20,9
2018-05-09 15,서울 중구,중구,111121,.002,.4,.048,.023,24,10
2018-05-09 16,서울 중구,중구,111121,.002,.3,.071,.016,29,12
2018-05-09 17,서울 중구,중구,111121,.002,.3,.063,.016,27,12
2018-05-09 18,서울 중구,중구,111121,.003,.3,.052,.02,24,11
2018-05-09 19,서울 중구,중구,111121,.002,.3,.045,.023,26,12
2018-05-09 20,서울 중구,중구,111121,.002,.4,.04,.027,28,12
2018-05-09 21,서울 중구,중구,111121,.002,.3,.039,.025,23,9
2018-05-09 22,서울 중구,중구,111121,.003,.4,.023,.037,27,10
2018-05-09 23,서울 중구,중구,111121,.002,.4,.03,.029,27,11
2018-05-09 24,서울 중구,중구,111121,.003,.3,.04,.022,22,10
2018-05-10 01,서울 중구,중구,111121,.002,.4,.027,.032,21,9
2018-05-10 02,서울 중구,중구,111121,.002,.4,.016,.04,25,12
2018-05-10 03,서울 중구,중구,111121,.002,.4,.024,.027,25,14
2018-05-10 04,서울 중구,중구,111121,.003,.4,.021,.027,26,14
2018-05-10 05,서울 중구,중구,111121,.003,.5,.016,.029,29,17
2018-05-10 06,서울 중구,중구,111121,.002,.5,.009,.037,32,20
2018-05-10 07,서울 중구,중구,111121,.003,.5,.008,.046,34,20
2018-05-10 08,서울 중구,중구,111121,.004,.5,.011,.048,40,24
2018-05-10 09,서울 중구,중구,111121,.004,.4,.032,.034,34,18
2018-05-10 10,서울 중구,중구,111121,.005,.4,.033,.036,27,12
2018-05-10 11,서울 중구,중구,111121,.008,.4,.045,.034,35,18
2018-05-10 12,서울 중구,중구,111121,.007,.5,.064,.032,42,24
2018-05-10 13,서울 중구,중구,111121,.006,.5,.066,.032,41,23
2018-05-10 14,서울 중구,중구,111121,.006,.5,.067,.027,42,23
2018-05-10 15,서울 중구,중구,111121,.005,.5,.068,.025,44,24
2018-05-10 16,서울 중구,중구,111121,.004,.5,.068,.023,40,22
2018-05-10 17,서울 중구,중구,111121,.003,.4,.06,.023,39,21
2018-05-10 18,서울 중구,중구,111121,.003,.4,.05,.029,37,21
2018-05-10 19,서울 중구,중구,111121,.003,.4,.045,.032,44,24
2018-05-10 20,서울 중구,중구,111121,.002,.4,.045,.027,43,26
2018-05-10 21,서울 중구,중구,111121,.002,.3,.05,.019,42,26
2018-05-10 22,서울 중구,중구,111121,.002,.4,.051,.018,36,22
2018-05-10 23,서울 중구,중구,111121,.002,.4,.049,.018,37,23
2018-05-10 24,서울 중구,중구,111121,.002,.4,.04,.022,40,27
2018-05-11 01,서울 중구,중구,111121,.002,.4,.038,.022,54,37
2018-05-11 02,서울 중구,중구,111121,.002,.4,.045,.016,53,39
2018-05-11 03,서울 중구,중구,111121,.002,.4,.05,.013,48,37
2018-05-11 04,서울 중구,중구,111121,.002,.4,.052,.011,44,32
2018-05-11 05,서울 중구,중구,111121,.002,.4,.053,.011,43,30
2018-05-11 06,서울 중구,중구,111121,.002,.4,.05,.013,43,31
2018-05-11 07,서울 중구,중구,111121,.002,.4,.041,.02,49,34
2018-05-11 08,서울 중구,중구,111121,.002,.5,.032,.029,52,38
2018-05-11 09,서울 중구,중구,111121,.002,.5,.023,.039,58,42
2018-05-11 10,서울 중구,중구,111121,.002,.6,.027,.041,57,40
2018-05-11 11,서울 중구,중구,111121,.002,.6,.031,.044,57,40
2018-05-11 12,서울 중구,중구,111121,.002,.5,.046,.036,51,34
2018-05-11 13,서울 중구,중구,111121,.002,.5,.052,.039,49,29
2018-05-11 14,서울 중구,중구,111121,.003,.5,.061,.037,51,31
2018-05-11 15,서울 중구,중구,111121,.004,.6,.063,.04,66,42
2018-05-11 16,서울 중구,중구,111121,.004,.5,.072,.038,79,50
2018-05-11 17,서울 중구,중구,111121,.004,.6,.067,.037,69,42
2018-05-11 18,서울 중구,중구,111121,,,,,,
2018-05-11 19,서울 중구,중구,111121,.003,.5,.062,.033,21,14
2018-05-11 20,서울 중구,중구,111121,.003,.5,.055,.037,46,28
2018-05-11 21,서울 중구,중구,111121,.003,.5,.042,.044,48,29
2018-05-11 22,서울 중구,중구,111121,.003,.5,.033,.049,49,28
2018-05-11 23,서울 중구,중구,111121,.003,.6,.027,.052,51,29
2018-05-11 24,서울 중구,중구,111121,.004,.7,.01,.074,47,29
2018-05-12 01,서울 중구,중구,111121,.004,.7,.011,.069,59,36
2018-05-12 02,서울 중구,중구,111121,.005,.6,.019,.056,61,41
2018-05-12 03,서울 중구,중구,111121,.005,.7,.013,.057,64,45
2018-05-12 04,서울 중구,중구,111121,.008,.6,.022,.051,59,42
2018-05-12 05,서울 중구,중구,111121,.004,.6,.012,.049,57,40
2018-05-12 06,서울 중구,중구,111121,.004,.6,.013,.047,56,38
2018-05-12 07,서울 중구,중구,111121,.004,.6,.019,.052,51,36
2018-05-12 08,서울 중구,중구,111121,.003,.5,.029,.042,40,28
2018-05-12 09,서울 중구,중구,111121,.003,.5,.023,.048,36,25
2018-05-12 10,서울 중구,중구,111121,.002,.5,.024,.045,31,22
2018-05-12 11,서울 중구,중구,111121,.002,.5,.027,.039,25,18
2018-05-12 12,서울 중구,중구,111121,.002,.5,.023,.041,18,13
2018-05-12 13,서울 중구,중구,111121,.002,.5,.021,.044,15,10
2018-05-12 14,서울 중구,중구,111121,.003,.6,.012,.052,11,9
2018-05-12 15,서울 중구,중구,111121,.003,.7,.006,.056,13,9
2018-05-12 16,서울 중구,중구,111121,.002,.8,.004,.057,13,10
2018-05-12 17,서울 중구,중구,111121,.003,.8,.003,.058,14,9
2018-05-12 18,서울 중구,중구,111121,.002,.4,.015,.042,26,8
2018-05-12 19,서울 중구,중구,111121,.003,.5,.014,.043,12,6
2018-05-12 20,서울 중구,중구,111121,.002,.6,.008,.047,11,8
2018-05-12 21,서울 중구,중구,111121,.002,.5,.01,.043,9,7
2018-05-12 22,서울 중구,중구,111121,.002,.5,.01,.041,11,8
2018-05-12 23,서울 중구,중구,111121,.002,.5,.007,.041,7,5
2018-05-12 24,서울 중구,중구,111121,.002,.4,.018,.028,7,5
2018-05-13 01,서울 중구,중구,111121,.002,.3,.026,.019,6,6
2018-05-13 02,서울 중구,중구,111121,.002,.3,.032,.013,7,6
2018-05-13 03,서울 중구,중구,111121,.002,.3,.031,.01,11,8
2018-05-13 04,서울 중구,중구,111121,.002,.3,.03,.009,13,10
2018-05-13 05,서울 중구,중구,111121,.003,.3,.025,.012,22,16
2018-05-13 06,서울 중구,중구,111121,.002,.3,.022,.014,16,11
2018-05-13 07,서울 중구,중구,111121,.002,.4,.023,.014,10,6
2018-05-13 08,서울 중구,중구,111121,.002,.4,.02,.017,6,4
2018-05-13 09,서울 중구,중구,111121,.002,.4,.016,.021,7,6
2018-05-13 10,서울 중구,중구,111121,.002,.4,.013,.029,8,5
2018-05-13 11,서울 중구,중구,111121,.002,.4,.023,.023,10,6
2018-05-13 12,서울 중구,중구,111121,.002,.4,.038,.015,13,8
2018-05-13 13,서울 중구,중구,111121,.002,.4,.043,.016,17,9
2018-05-13 14,서울 중구,중구,111121,.003,.4,.046,.018,24,19
2018-05-13 15,서울 중구,중구,111121,.003,.5,.048,.019,32,26
2018-05-13 16,서울 중구,중구,111121,.003,.5,.05,.019,34,25
2018-05-13 17,서울 중구,중구,111121,.003,.5,.048,.02,36,24
2018-05-13 18,서울 중구,중구,111121,.003,.4,.045,.02,27,19
2018-05-13 19,서울 중구,중구,111121,.002,.6,.035,.027,28,19
2018-05-13 20,서울 중구,중구,111121,.003,.6,.03,.031,29,21
2018-05-13 21,서울 중구,중구,111121,.003,.5,.024,.033,29,24
2018-05-13 22,서울 중구,중구,111121,.003,.6,.018,.035,30,22
2018-05-13 23,서울 중구,중구,111121,.003,.6,.007,.043,37,29
2018-05-13 24,서울 중구,중구,111121,.003,.7,.002,.047,40,30
2018-05-14 01,서울 중구,중구,111121,.003,.6,.002,.047,43,33
2018-05-14 02,서울 중구,중구,111121,.002,.6,.003,.043,42,34
2018-05-14 03,서울 중구,중구,111121,.002,.6,.006,.037,52,44
2018-05-14 04,서울 중구,중구,111121,.002,.5,.01,.032,59,49
2018-05-14 05,서울 중구,중구,111121,.002,.5,.02,.02,55,44
2018-05-14 06,서울 중구,중구,111121,.003,.5,.014,.026,50,41
2018-05-14 07,서울 중구,중구,111121,.003,.5,.01,.031,52,45
2018-05-14 08,서울 중구,중구,111121,.004,.7,.007,.038,58,48
2018-05-14 09,서울 중구,중구,111121,.004,.8,.009,.041,62,48
2018-05-14 10,서울 중구,중구,111121,.005,.8,.011,.046,53,42
2018-05-14 11,서울 중구,중구,111121,.004,.8,.021,.046,53,40
2018-05-14 12,서울 중구,중구,111121,.004,.7,.027,.043,59,44
2018-05-14 13,서울 중구,중구,111121,.003,.8,.039,.045,71,52
2018-05-14 14,서울 중구,중구,111121,.003,.7,.057,.035,79,60
2018-05-14 15,서울 중구,중구,111121,.003,.8,.065,.035,82,65
2018-05-14 16,서울 중구,중구,111121,.004,.8,.094,.029,94,73
2018-05-14 17,서울 중구,중구,111121,.004,.7,.091,.026,93,74
2018-05-14 18,서울 중구,중구,111121,.003,.6,.084,.025,67,54
2018-05-14 19,서울 중구,중구,111121,.004,.7,.074,.029,65,50
2018-05-14 20,서울 중구,중구,111121,.003,.7,.061,.04,72,56
2018-05-14 21,서울 중구,중구,111121,.005,.7,.06,.033,83,66
2018-05-14 22,서울 중구,중구,111121,.005,.7,.049,.039,90,71
2018-05-14 23,서울 중구,중구,111121,.005,.9,.018,.066,92,72
2018-05-14 24,서울 중구,중구,111121,.004,1,.003,.071,94,76
2018-05-15 01,서울 중구,중구,111121,.004,.9,.006,.06,101,80
2018-05-15 02,서울 중구,중구,111121,.003,1,.005,.055,95,77
2018-05-15 03,서울 중구,중구,111121,.004,.7,.022,.036,82,67
2018-05-15 04,서울 중구,중구,111121,.003,.7,.023,.033,65,50
2018-05-15 05,서울 중구,중구,111121,.003,.7,.03,.032,60,46
2018-05-15 06,서울 중구,중구,111121,.003,.8,.008,.049,71,54
2018-05-15 07,서울 중구,중구,111121,.004,1,.004,.047,91,66
2018-05-15 08,서울 중구,중구,111121,.004,1,.007,.051,98,77
2018-05-15 09,서울 중구,중구,111121,.005,1,.015,.055,109,86
2018-05-15 10,서울 중구,중구,111121,.005,.9,.036,.049,80,61
2018-05-15 11,서울 중구,중구,111121,.005,.7,.046,.043,51,36
2018-05-15 12,서울 중구,중구,111121,.005,.8,.043,.05,50,34
2018-05-15 13,서울 중구,중구,111121,.004,.7,.054,.045,60,35
2018-05-15 14,서울 중구,중구,111121,.004,.6,.068,.043,47,34
2018-05-15 15,서울 중구,중구,111121,.004,.6,.067,.044,47,33
2018-05-15 16,서울 중구,중구,111121,.004,.6,.072,.042,45,27
2018-05-15 17,서울 중구,중구,111121,.003,.5,.08,.032,51,27
2018-05-15 18,서울 중구,중구,111121,.003,.6,.062,.038,48,29
2018-05-15 19,서울 중구,중구,111121,.003,.6,.062,.038,45,34
2018-05-15 20,서울 중구,중구,111121,.003,.7,.053,.044,48,34
2018-05-15 21,서울 중구,중구,111121,.005,.8,.029,.062,56,36
2018-05-15 22,서울 중구,중구,111121,.004,1,.009,.079,60,41
2018-05-15 23,서울 중구,중구,111121,.005,1.3,.003,.089,64,42
2018-05-15 24,서울 중구,중구,111121,.004,1.1,.003,.086,64,44
2018-05-16 01,서울 중구,중구,111121,.004,.8,.003,.075,65,44
2018-05-16 02,서울 중구,중구,111121,.004,.8,.003,.061,62,43
2018-05-16 03,서울 중구,중구,111121,.003,.8,.004,.061,72,47
2018-05-16 04,서울 중구,중구,111121,.003,.9,.003,.061,73,49
2018-05-16 05,서울 중구,중구,111121,.003,.8,.004,.049,70,51
2018-05-16 06,서울 중구,중구,111121,.003,.6,.003,.041,64,48
2018-05-16 07,서울 중구,중구,111121,.003,.6,.002,.037,55,41
2018-05-16 08,서울 중구,중구,111121,.003,.6,.003,.037,49,36
2018-05-16 09,서울 중구,중구,111121,.003,.4,.002,.03,32,22
2018-05-16 10,서울 중구,중구,111121,.003,.5,.002,.029,33,23
2018-05-16 11,서울 중구,중구,111121,.003,.5,.005,.029,33,24
2018-05-16 12,서울 중구,중구,111121,.003,.4,.008,.025,21,15
2018-05-16 13,서울 중구,중구,111121,.003,.4,.009,.023,20,14
2018-05-16 14,서울 중구,중구,111121,.003,.4,.007,.025,13,10
2018-05-16 15,서울 중구,중구,111121,.002,.4,.007,.025,14,9
2018-05-16 16,서울 중구,중구,111121,.002,.4,.007,.024,20,14
