날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-03-05 09,서울 중구,중구,111121,.002,.5,.025,.017,35,35
2020-03-05 10,서울 중구,중구,111121,.003,.5,.027,.016,34,31
2020-03-05 11,서울 중구,중구,111121,.003,.5,.023,.023,41,38
2020-03-05 12,서울 중구,중구,111121,.003,.5,.027,.018,37,33
2020-03-05 13,서울 중구,중구,111121,.003,.4,.032,.015,35,31
2020-03-05 14,서울 중구,중구,111121,.002,.4,.036,.013,34,31
2020-03-05 15,서울 중구,중구,111121,.002,.4,.04,.011,31,28
2020-03-05 16,서울 중구,중구,111121,.003,.4,.038,.014,32,27
2020-03-05 17,서울 중구,중구,111121,.003,.4,.037,.014,32,28
2020-03-05 18,서울 중구,중구,111121,.003,.4,.035,.017,29,24
2020-03-05 19,서울 중구,중구,111121,.003,.4,.028,.021,26,23
2020-03-05 20,서울 중구,중구,111121,.003,.5,.022,.028,26,22
2020-03-05 21,서울 중구,중구,111121,.003,.5,.02,.029,26,22
2020-03-05 22,서울 중구,중구,111121,.002,.5,.013,.037,24,19
2020-03-05 23,서울 중구,중구,111121,.003,.5,.009,.042,27,22
2020-03-05 24,서울 중구,중구,111121,.003,.4,.012,.037,24,18
2020-03-06 01,서울 중구,중구,111121,.002,.5,.009,.039,25,16
2020-03-06 02,서울 중구,중구,111121,.003,.6,.003,.044,24,18
2020-03-06 03,서울 중구,중구,111121,.002,.7,.002,.047,29,19
2020-03-06 04,서울 중구,중구,111121,.003,.7,.002,.046,29,23
2020-03-06 05,서울 중구,중구,111121,.003,.6,.002,.045,29,25
2020-03-06 06,서울 중구,중구,111121,.003,.7,.002,.044,28,23
2020-03-06 07,서울 중구,중구,111121,.003,.7,.002,.047,29,25
2020-03-06 08,서울 중구,중구,111121,.003,.8,.002,.05,33,26
2020-03-06 09,서울 중구,중구,111121,.003,.9,.004,.049,41,30
2020-03-06 10,서울 중구,중구,111121,.003,.7,.011,.037,39,31
2020-03-06 11,서울 중구,중구,111121,.004,.6,.012,.039,38,31
2020-03-06 12,서울 중구,중구,111121,.003,.5,.018,.035,35,27
2020-03-06 13,서울 중구,중구,111121,.003,.5,.018,.038,34,27
2020-03-06 14,서울 중구,중구,111121,.003,.5,.018,.04,39,33
2020-03-06 15,서울 중구,중구,111121,.003,.5,.022,.038,42,33
2020-03-06 16,서울 중구,중구,111121,.003,.4,.024,.037,40,32
2020-03-06 17,서울 중구,중구,111121,.003,.5,.022,.041,42,33
2020-03-06 18,서울 중구,중구,111121,.003,.5,.015,.049,48,39
2020-03-06 19,서울 중구,중구,111121,.004,.5,.012,.048,57,46
2020-03-06 20,서울 중구,중구,111121,.004,.5,.011,.046,48,36
2020-03-06 21,서울 중구,중구,111121,.003,.6,.014,.044,44,34
2020-03-06 22,서울 중구,중구,111121,.003,.7,.01,.049,46,38
2020-03-06 23,서울 중구,중구,111121,.003,.8,.002,.06,48,43
2020-03-06 24,서울 중구,중구,111121,.003,.8,.007,.059,54,45
2020-03-07 01,서울 중구,중구,111121,.003,.8,.003,.058,51,47
2020-03-07 02,서울 중구,중구,111121,.003,.8,.002,.056,52,44
2020-03-07 03,서울 중구,중구,111121,.003,.8,.002,.054,51,44
2020-03-07 04,서울 중구,중구,111121,.003,.8,.002,.052,50,42
2020-03-07 05,서울 중구,중구,111121,.003,.7,.003,.05,50,43
2020-03-07 06,서울 중구,중구,111121,.003,.7,.002,.05,50,44
2020-03-07 07,서울 중구,중구,111121,.004,.8,.002,.052,51,46
2020-03-07 08,서울 중구,중구,111121,.004,.8,.002,.051,51,45
2020-03-07 09,서울 중구,중구,111121,.003,.7,.004,.047,56,46
2020-03-07 10,서울 중구,중구,111121,.003,.7,.004,.046,55,45
2020-03-07 11,서울 중구,중구,111121,.004,.6,.015,.038,54,47
2020-03-07 12,서울 중구,중구,111121,.003,.5,.024,.029,48,40
2020-03-07 13,서울 중구,중구,111121,.003,.5,.028,.029,47,38
2020-03-07 14,서울 중구,중구,111121,.003,.4,.03,.029,39,34
2020-03-07 15,서울 중구,중구,111121,.003,.4,.029,.03,42,37
2020-03-07 16,서울 중구,중구,111121,.003,.4,.027,.033,43,36
2020-03-07 17,서울 중구,중구,111121,.004,.5,.024,.039,58,44
2020-03-07 18,서울 중구,중구,111121,.004,.5,.018,.046,66,46
2020-03-07 19,서울 중구,중구,111121,.004,.5,.015,.05,64,55
2020-03-07 20,서울 중구,중구,111121,.004,.6,.012,.053,60,51
2020-03-07 21,서울 중구,중구,111121,.004,.6,.022,.041,58,49
2020-03-07 22,서울 중구,중구,111121,.004,.6,.019,.043,60,54
2020-03-07 23,서울 중구,중구,111121,.003,.5,.025,.033,51,48
2020-03-07 24,서울 중구,중구,111121,.003,.5,.026,.028,45,39
2020-03-08 01,서울 중구,중구,111121,.003,.6,.017,.038,44,38
2020-03-08 02,서울 중구,중구,111121,.003,.7,.007,.05,45,39
2020-03-08 03,서울 중구,중구,111121,.003,.7,.01,.043,48,40
2020-03-08 04,서울 중구,중구,111121,.003,.8,.004,.048,45,40
2020-03-08 05,서울 중구,중구,111121,.003,.8,.004,.046,49,45
2020-03-08 06,서울 중구,중구,111121,.003,.7,.003,.044,48,44
2020-03-08 07,서울 중구,중구,111121,.003,.8,.002,.048,51,47
2020-03-08 08,서울 중구,중구,111121,.003,.8,.004,.044,57,51
2020-03-08 09,서울 중구,중구,111121,.003,.7,.012,.035,67,60
2020-03-08 10,서울 중구,중구,111121,.003,.5,.026,.024,58,52
2020-03-08 11,서울 중구,중구,111121,.004,.5,.033,.022,55,51
2020-03-08 12,서울 중구,중구,111121,.003,.5,.035,.026,51,44
2020-03-08 13,서울 중구,중구,111121,.003,.4,.048,.018,49,43
2020-03-08 14,서울 중구,중구,111121,.003,.4,.049,.017,38,34
2020-03-08 15,서울 중구,중구,111121,.003,.5,.044,.024,47,46
2020-03-08 16,서울 중구,중구,111121,.003,.5,.044,.025,52,47
2020-03-08 17,서울 중구,중구,111121,.003,.5,.043,.029,57,52
2020-03-08 18,서울 중구,중구,111121,.004,.5,.048,.026,68,60
2020-03-08 19,서울 중구,중구,111121,.003,.4,.048,.024,53,48
2020-03-08 20,서울 중구,중구,111121,.004,.5,.041,.029,54,48
2020-03-08 21,서울 중구,중구,111121,.003,.5,.043,.027,59,54
2020-03-08 22,서울 중구,중구,111121,.003,.6,.029,.04,56,50
2020-03-08 23,서울 중구,중구,111121,.003,.7,.01,.057,58,53
2020-03-08 24,서울 중구,중구,111121,.003,.6,.007,.057,57,51
2020-03-09 01,서울 중구,중구,111121,.003,.8,.002,.066,61,55
2020-03-09 02,서울 중구,중구,111121,.003,.8,.002,.068,59,53
2020-03-09 03,서울 중구,중구,111121,.003,.7,.01,.049,60,54
2020-03-09 04,서울 중구,중구,111121,.003,.8,.005,.054,55,50
2020-03-09 05,서울 중구,중구,111121,.003,.7,.006,.05,52,51
2020-03-09 06,서울 중구,중구,111121,.003,.8,.002,.056,54,50
2020-03-09 07,서울 중구,중구,111121,.003,.8,.002,.057,53,51
2020-03-09 08,서울 중구,중구,111121,.003,1,.003,.061,55,50
2020-03-09 09,서울 중구,중구,111121,.004,1,.005,.064,64,57
2020-03-09 10,서울 중구,중구,111121,.004,1,.009,.061,72,61
2020-03-09 11,서울 중구,중구,111121,.004,.8,.02,.053,72,63
2020-03-09 12,서울 중구,중구,111121,.003,.5,.038,.028,52,43
2020-03-09 13,서울 중구,중구,111121,.003,.5,.043,.026,42,34
2020-03-09 14,서울 중구,중구,111121,.003,.4,.043,.023,40,37
2020-03-09 15,서울 중구,중구,111121,.003,.4,.043,.023,34,31
2020-03-09 16,서울 중구,중구,111121,.003,.5,.035,.033,37,32
2020-03-09 17,서울 중구,중구,111121,.003,.4,.041,.027,53,42
2020-03-09 18,서울 중구,중구,111121,.003,.4,.044,.02,40,30
2020-03-09 19,서울 중구,중구,111121,.003,.5,.037,.025,38,30
2020-03-09 20,서울 중구,중구,111121,.003,.5,.035,.026,45,36
2020-03-09 21,서울 중구,중구,111121,.003,.5,.027,.032,56,44
2020-03-09 22,서울 중구,중구,111121,.003,.5,.027,.028,54,43
2020-03-09 23,서울 중구,중구,111121,.003,.5,.024,.028,57,44
2020-03-09 24,서울 중구,중구,111121,.003,.6,.015,.038,56,47
2020-03-10 01,서울 중구,중구,111121,.003,.6,.008,.045,62,53
2020-03-10 02,서울 중구,중구,111121,.004,.7,.012,.038,62,51
2020-03-10 03,서울 중구,중구,111121,.003,.6,.021,.024,66,58
2020-03-10 04,서울 중구,중구,111121,.003,.7,.022,.019,68,60
2020-03-10 05,서울 중구,중구,111121,.003,.6,.018,.019,76,65
2020-03-10 06,서울 중구,중구,111121,.003,.7,.016,.022,73,62
2020-03-10 07,서울 중구,중구,111121,.003,.7,.012,.029,65,60
2020-03-10 08,서울 중구,중구,111121,.003,.7,.012,.032,63,56
2020-03-10 09,서울 중구,중구,111121,.002,.6,.014,.028,59,56
2020-03-10 10,서울 중구,중구,111121,.003,.6,.02,.023,42,37
2020-03-10 11,서울 중구,중구,111121,.002,.5,.026,.019,25,21
2020-03-10 12,서울 중구,중구,111121,.003,.5,.028,.017,15,14
2020-03-10 13,서울 중구,중구,111121,.003,.5,.03,.016,12,14
2020-03-10 14,서울 중구,중구,111121,.002,.5,.03,.015,8,7
2020-03-10 15,서울 중구,중구,111121,.002,.5,.026,.017,8,8
2020-03-10 16,서울 중구,중구,111121,.002,.6,.027,.016,12,12
2020-03-10 17,서울 중구,중구,111121,.002,.5,.029,.014,5,5
2020-03-10 18,서울 중구,중구,111121,.002,.5,.026,.017,4,3
2020-03-10 19,서울 중구,중구,111121,.002,.6,.025,.016,13,13
2020-03-10 20,서울 중구,중구,111121,.002,.7,.026,.016,38,33
2020-03-10 21,서울 중구,중구,111121,.002,.6,.028,.017,39,39
2020-03-10 22,서울 중구,중구,111121,.003,.4,.033,.016,30,24
2020-03-10 23,서울 중구,중구,111121,.003,.5,.031,.016,31,28
2020-03-10 24,서울 중구,중구,111121,.003,.5,.029,.015,37,25
2020-03-11 01,서울 중구,중구,111121,.002,.4,.029,.015,40,30
2020-03-11 02,서울 중구,중구,111121,.003,.4,.03,.012,46,33
2020-03-11 03,서울 중구,중구,111121,.003,.4,.031,.009,45,31
2020-03-11 04,서울 중구,중구,111121,.003,.3,.029,.01,39,22
2020-03-11 05,서울 중구,중구,111121,.002,.3,.028,.01,37,18
2020-03-11 06,서울 중구,중구,111121,.002,.3,.024,.014,32,14
2020-03-11 07,서울 중구,중구,111121,.002,.3,.02,.019,32,14
2020-03-11 08,서울 중구,중구,111121,.003,.4,.017,.022,31,9
2020-03-11 09,서울 중구,중구,111121,.002,.4,.024,.015,30,8
2020-03-11 10,서울 중구,중구,111121,.002,.3,.03,.01,30,8
2020-03-11 11,서울 중구,중구,111121,.003,.3,.032,.009,30,8
2020-03-11 12,서울 중구,중구,111121,.003,.3,.033,.009,29,10
2020-03-11 13,서울 중구,중구,111121,.002,.3,.035,.009,25,11
2020-03-11 14,서울 중구,중구,111121,.003,.3,.037,.008,23,11
2020-03-11 15,서울 중구,중구,111121,.002,.3,.036,.011,23,14
2020-03-11 16,서울 중구,중구,111121,.003,.3,.035,.011,24,11
2020-03-11 17,서울 중구,중구,111121,.002,.3,.034,.011,21,7
2020-03-11 18,서울 중구,중구,111121,.003,.3,.031,.014,21,9
2020-03-11 19,서울 중구,중구,111121,.003,.4,.023,.024,25,11
2020-03-11 20,서울 중구,중구,111121,.003,.4,.019,.025,24,11
2020-03-11 21,서울 중구,중구,111121,.003,.4,.017,.028,24,11
2020-03-11 22,서울 중구,중구,111121,.003,.4,.016,.029,25,11
2020-03-11 23,서울 중구,중구,111121,.003,.4,.016,.029,26,10
2020-03-11 24,서울 중구,중구,111121,.002,.4,.018,.027,24,11
2020-03-12 01,서울 중구,중구,111121,.003,.4,.017,.027,26,14
2020-03-12 02,서울 중구,중구,111121,.003,.4,.018,.026,27,13
2020-03-12 03,서울 중구,중구,111121,.003,.4,.017,.025,30,14
2020-03-12 04,서울 중구,중구,111121,.003,.5,.009,.03,27,13
2020-03-12 05,서울 중구,중구,111121,.002,.5,.007,.034,29,14
2020-03-12 06,서울 중구,중구,111121,.003,.5,.003,.039,29,13
2020-03-12 07,서울 중구,중구,111121,.003,.5,.004,.04,32,16
2020-03-12 08,서울 중구,중구,111121,.003,.5,.005,.043,32,14
2020-03-12 09,서울 중구,중구,111121,.003,.6,.008,.041,35,18
2020-03-12 10,서울 중구,중구,111121,.003,.6,.009,.04,34,17
2020-03-12 11,서울 중구,중구,111121,.004,.6,.01,.04,36,21
2020-03-12 12,서울 중구,중구,111121,.003,.5,.015,.035,39,17
2020-03-12 13,서울 중구,중구,111121,.003,.4,.021,.03,31,16
2020-03-12 14,서울 중구,중구,111121,.004,.5,.026,.029,33,18
2020-03-12 15,서울 중구,중구,111121,.003,.4,.033,.019,34,17
2020-03-12 16,서울 중구,중구,111121,.003,.4,.034,.018,28,10
2020-03-12 17,서울 중구,중구,111121,.003,.3,.035,.016,32,13
2020-03-12 18,서울 중구,중구,111121,.003,.3,.032,.019,26,10
2020-03-12 19,서울 중구,중구,111121,.004,.4,.03,.02,20,10
2020-03-12 20,서울 중구,중구,111121,.004,.4,.029,.024,24,14
2020-03-12 21,서울 중구,중구,111121,.004,.4,.028,.027,34,18
2020-03-12 22,서울 중구,중구,111121,.004,.4,.03,.024,37,21
2020-03-12 23,서울 중구,중구,111121,.004,.5,.025,.028,37,23
2020-03-12 24,서울 중구,중구,111121,.004,.4,.03,.023,36,20
2020-03-13 01,서울 중구,중구,111121,.003,.4,.031,.021,37,25
2020-03-13 02,서울 중구,중구,111121,.003,.4,.033,.018,41,23
2020-03-13 03,서울 중구,중구,111121,.002,.4,.03,.016,49,25
2020-03-13 04,서울 중구,중구,111121,.002,.5,.034,.009,28,16
2020-03-13 05,서울 중구,중구,111121,.002,.4,.032,.008,16,13
2020-03-13 06,서울 중구,중구,111121,.002,.4,.03,.009,15,11
2020-03-13 07,서울 중구,중구,111121,.002,.4,.029,.011,20,15
2020-03-13 08,서울 중구,중구,111121,.003,.4,.024,.015,22,17
2020-03-13 09,서울 중구,중구,111121,.003,.5,.021,.018,29,21
2020-03-13 10,서울 중구,중구,111121,.003,.4,.024,.014,33,16
2020-03-13 11,서울 중구,중구,111121,.003,.4,.028,.012,36,17
2020-03-13 12,서울 중구,중구,111121,.003,.4,.028,.014,31,12
2020-03-13 13,서울 중구,중구,111121,.003,.3,.031,.012,31,11
2020-03-13 14,서울 중구,중구,111121,.003,.3,.034,.011,31,11
2020-03-13 15,서울 중구,중구,111121,,,,,,
2020-03-13 16,서울 중구,중구,111121,,,,,,
2020-03-13 17,서울 중구,중구,111121,.003,.3,.029,.01,28,13
2020-03-13 18,서울 중구,중구,111121,.002,.3,.03,.011,26,10
2020-03-13 19,서울 중구,중구,111121,.002,.3,.028,.013,25,12
2020-03-13 20,서울 중구,중구,111121,.003,.4,.028,.014,20,10
2020-03-13 21,서울 중구,중구,111121,.002,.4,.029,.012,23,13
2020-03-13 22,서울 중구,중구,111121,.003,.4,.03,.01,24,13
2020-03-13 23,서울 중구,중구,111121,.003,.4,.029,.011,25,14
2020-03-13 24,서울 중구,중구,111121,.003,.4,.026,.012,25,13
2020-03-14 01,서울 중구,중구,111121,.003,.4,.025,.012,24,12
2020-03-14 02,서울 중구,중구,111121,.003,.4,.027,.01,23,13
2020-03-14 03,서울 중구,중구,111121,.002,.4,.027,.01,24,14
2020-03-14 04,서울 중구,중구,111121,.003,.4,.025,.012,23,13
2020-03-14 05,서울 중구,중구,111121,.003,.4,.025,.011,21,14
2020-03-14 06,서울 중구,중구,111121,.002,.4,.018,.02,20,13
2020-03-14 07,서울 중구,중구,111121,.003,.4,.022,.018,21,14
2020-03-14 08,서울 중구,중구,111121,.003,.4,.021,.021,20,12
2020-03-14 09,서울 중구,중구,111121,.003,.4,.021,.022,24,15
2020-03-14 10,서울 중구,중구,111121,.003,.4,.026,.018,23,13
2020-03-14 11,서울 중구,중구,111121,.003,.4,.029,.016,25,13
2020-03-14 12,서울 중구,중구,111121,.004,.4,.024,.025,32,21
2020-03-14 13,서울 중구,중구,111121,.004,.4,.031,.016,34,21
2020-03-14 14,서울 중구,중구,111121,.004,.4,.034,.013,32,18
2020-03-14 15,서울 중구,중구,111121,.004,.4,.036,.011,32,17
2020-03-14 16,서울 중구,중구,111121,.004,.4,.037,.012,33,16
2020-03-14 17,서울 중구,중구,111121,.003,.4,.037,.014,36,21
2020-03-14 18,서울 중구,중구,111121,.003,.4,.035,.015,39,21
2020-03-14 19,서울 중구,중구,111121,.003,.5,.035,.018,46,29
2020-03-14 20,서울 중구,중구,111121,.003,.5,.032,.019,52,33
2020-03-14 21,서울 중구,중구,111121,.003,.6,.033,.019,61,39
2020-03-14 22,서울 중구,중구,111121,.003,.6,.03,.022,76,54
2020-03-14 23,서울 중구,중구,111121,.003,.6,.03,.018,82,56
2020-03-14 24,서울 중구,중구,111121,.003,.6,.03,.016,73,48
2020-03-15 01,서울 중구,중구,111121,.003,.6,.029,.018,65,42
2020-03-15 02,서울 중구,중구,111121,.003,.6,.028,.018,61,38
2020-03-15 03,서울 중구,중구,111121,.003,.6,.027,.018,66,40
2020-03-15 04,서울 중구,중구,111121,.003,.6,.025,.019,67,41
2020-03-15 05,서울 중구,중구,111121,.002,.6,.019,.022,68,42
2020-03-15 06,서울 중구,중구,111121,.003,.6,.018,.022,58,35
2020-03-15 07,서울 중구,중구,111121,.003,.6,.013,.027,49,31
2020-03-15 08,서울 중구,중구,111121,.003,.6,.012,.029,36,20
2020-03-15 09,서울 중구,중구,111121,.003,.5,.022,.016,36,20
2020-03-15 10,서울 중구,중구,111121,.003,.5,.029,.012,36,19
2020-03-15 11,서울 중구,중구,111121,.003,.3,.035,.008,31,15
2020-03-15 12,서울 중구,중구,111121,.002,.3,.038,.006,21,10
2020-03-15 13,서울 중구,중구,111121,.002,.3,.038,.006,22,10
2020-03-15 14,서울 중구,중구,111121,.002,.3,.036,.006,21,9
2020-03-15 15,서울 중구,중구,111121,.002,.3,.037,.006,20,8
2020-03-15 16,서울 중구,중구,111121,.002,.3,.038,.004,18,6
2020-03-15 17,서울 중구,중구,111121,.002,.3,.037,.005,22,8
2020-03-15 18,서울 중구,중구,111121,.002,.3,.038,.005,22,8
2020-03-15 19,서울 중구,중구,111121,.002,.3,.035,.007,26,10
2020-03-15 20,서울 중구,중구,111121,.003,.3,.033,.008,30,15
2020-03-15 21,서울 중구,중구,111121,.002,.3,.033,.008,26,14
2020-03-15 22,서울 중구,중구,111121,.003,.3,.031,.008,23,13
2020-03-15 23,서울 중구,중구,111121,.003,.3,.03,.008,20,12
2020-03-15 24,서울 중구,중구,111121,.002,.3,.03,.007,20,13
2020-03-16 01,서울 중구,중구,111121,.003,.3,.03,.007,21,13
2020-03-16 02,서울 중구,중구,111121,.003,.3,.03,.006,20,11
2020-03-16 03,서울 중구,중구,111121,.002,.3,.029,.006,18,12
2020-03-16 04,서울 중구,중구,111121,.003,.3,.027,.008,20,12
2020-03-16 05,서울 중구,중구,111121,.003,.3,.025,.01,20,12
2020-03-16 06,서울 중구,중구,111121,.003,.4,.014,.023,22,13
2020-03-16 07,서울 중구,중구,111121,.003,.5,.007,.032,22,14
2020-03-16 08,서울 중구,중구,111121,.003,.5,.006,.034,25,16
2020-03-16 09,서울 중구,중구,111121,.003,.6,.013,.027,26,18
2020-03-16 10,서울 중구,중구,111121,.003,.7,.01,.034,27,17
2020-03-16 11,서울 중구,중구,111121,.003,.5,.013,.033,27,18
2020-03-16 12,서울 중구,중구,111121,.003,.4,.019,.028,27,19
2020-03-16 13,서울 중구,중구,111121,.003,.4,.026,.021,22,19
2020-03-16 14,서울 중구,중구,111121,.003,.4,.03,.018,25,18
2020-03-16 15,서울 중구,중구,111121,.002,.3,.032,.015,18,14
2020-03-16 16,서울 중구,중구,111121,.003,.4,.032,.015,15,9
