날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-05-13 07,서울 중랑구 ,중랑구,111151,.002,.3,.005,.034,25,13
2020-05-13 08,서울 중랑구 ,중랑구,111151,.002,.3,.012,.036,26,9
2020-05-13 09,서울 중랑구 ,중랑구,111151,.002,.3,.021,.029,33,9
2020-05-13 10,서울 중랑구 ,중랑구,111151,.002,.2,.022,.027,36,9
2020-05-13 11,서울 중랑구 ,중랑구,111151,.002,.2,.031,.018,37,11
2020-05-13 12,서울 중랑구 ,중랑구,111151,.002,.2,.035,.016,35,8
2020-05-13 13,서울 중랑구 ,중랑구,111151,.002,.2,.036,.016,41,7
2020-05-13 14,서울 중랑구 ,중랑구,111151,.002,.2,.038,.014,36,7
2020-05-13 15,서울 중랑구 ,중랑구,111151,.002,.2,.039,.013,37,5
2020-05-13 16,서울 중랑구 ,중랑구,111151,.002,.2,.04,.013,35,8
2020-05-13 17,서울 중랑구 ,중랑구,111151,.002,.2,.04,.013,38,7
2020-05-13 18,서울 중랑구 ,중랑구,111151,.002,.2,.039,.015,33,7
2020-05-13 19,서울 중랑구 ,중랑구,111151,.002,.2,.035,.021,32,8
2020-05-13 20,서울 중랑구 ,중랑구,111151,.003,.3,.03,.026,31,10
2020-05-13 21,서울 중랑구 ,중랑구,111151,.003,.3,.025,.03,27,11
2020-05-13 22,서울 중랑구 ,중랑구,111151,.002,.2,.024,.027,25,9
2020-05-13 23,서울 중랑구 ,중랑구,111151,.002,.2,.027,.022,23,9
2020-05-13 24,서울 중랑구 ,중랑구,111151,.004,.3,.021,.03,23,8
2020-05-14 01,서울 중랑구 ,중랑구,111151,.003,.3,.013,.036,27,10
2020-05-14 02,서울 중랑구 ,중랑구,111151,.002,.3,.003,.046,28,11
2020-05-14 03,서울 중랑구 ,중랑구,111151,.002,.3,.011,.031,26,12
2020-05-14 04,서울 중랑구 ,중랑구,111151,.002,.2,.015,.023,23,11
2020-05-14 05,서울 중랑구 ,중랑구,111151,.002,.2,.013,.025,22,10
2020-05-14 06,서울 중랑구 ,중랑구,111151,.002,.2,.013,.026,24,11
2020-05-14 07,서울 중랑구 ,중랑구,111151,.002,.2,.019,.023,25,11
2020-05-14 08,서울 중랑구 ,중랑구,111151,.002,.2,.017,.026,24,9
2020-05-14 09,서울 중랑구 ,중랑구,111151,.002,.2,.018,.024,23,8
2020-05-14 10,서울 중랑구 ,중랑구,111151,.002,.2,.02,.027,25,7
2020-05-14 11,서울 중랑구 ,중랑구,111151,.002,.2,.018,.035,34,12
2020-05-14 12,서울 중랑구 ,중랑구,111151,.002,.2,.027,.027,31,9
2020-05-14 13,서울 중랑구 ,중랑구,111151,.002,.3,.031,.029,30,9
2020-05-14 14,서울 중랑구 ,중랑구,111151,.002,.3,.04,.024,38,12
2020-05-14 15,서울 중랑구 ,중랑구,111151,.003,.2,.057,.02,43,11
2020-05-14 16,서울 중랑구 ,중랑구,111151,.003,.2,.054,.019,52,11
2020-05-14 17,서울 중랑구 ,중랑구,111151,.003,.2,.05,.021,53,11
2020-05-14 18,서울 중랑구 ,중랑구,111151,.003,.2,.042,.03,58,12
2020-05-14 19,서울 중랑구 ,중랑구,111151,.003,.3,.04,.027,53,11
2020-05-14 20,서울 중랑구 ,중랑구,111151,.002,.2,.038,.029,52,12
2020-05-14 21,서울 중랑구 ,중랑구,111151,.002,.3,.035,.029,48,13
2020-05-14 22,서울 중랑구 ,중랑구,111151,.002,.2,.032,.028,52,15
2020-05-14 23,서울 중랑구 ,중랑구,111151,.003,.3,.028,.032,52,14
2020-05-14 24,서울 중랑구 ,중랑구,111151,.002,.3,.017,.04,55,18
2020-05-15 01,서울 중랑구 ,중랑구,111151,.002,.3,.031,.026,49,17
2020-05-15 02,서울 중랑구 ,중랑구,111151,.002,.3,.03,.026,51,16
2020-05-15 03,서울 중랑구 ,중랑구,111151,.002,.3,.026,.027,55,17
2020-05-15 04,서울 중랑구 ,중랑구,111151,.002,.2,.027,.025,52,16
2020-05-15 05,서울 중랑구 ,중랑구,111151,.002,.2,.03,.021,59,18
2020-05-15 06,서울 중랑구 ,중랑구,111151,.002,.2,.035,.014,56,16
2020-05-15 07,서울 중랑구 ,중랑구,111151,.002,.2,.025,.022,42,17
2020-05-15 08,서울 중랑구 ,중랑구,111151,.002,.2,.019,.03,43,16
2020-05-15 09,서울 중랑구 ,중랑구,111151,.002,.2,.021,.027,41,15
2020-05-15 10,서울 중랑구 ,중랑구,111151,.002,.2,.029,.018,37,13
2020-05-15 11,서울 중랑구 ,중랑구,111151,.002,.2,.031,.015,28,14
2020-05-15 12,서울 중랑구 ,중랑구,111151,.002,.2,.029,.015,22,10
2020-05-15 13,서울 중랑구 ,중랑구,111151,,,,,,
2020-05-15 14,서울 중랑구 ,중랑구,111151,,,,,,
2020-05-15 15,서울 중랑구 ,중랑구,111151,,,,,,
2020-05-15 16,서울 중랑구 ,중랑구,111151,.002,.3,.023,.015,12,7
2020-05-15 17,서울 중랑구 ,중랑구,111151,.002,.3,.023,.015,7,5
2020-05-15 18,서울 중랑구 ,중랑구,111151,.002,.3,.024,.016,5,3
2020-05-15 19,서울 중랑구 ,중랑구,111151,.002,.3,.027,.014,7,5
2020-05-15 20,서울 중랑구 ,중랑구,111151,.002,.3,.029,.012,7,3
2020-05-15 21,서울 중랑구 ,중랑구,111151,.002,.3,.027,.014,10,4
2020-05-15 22,서울 중랑구 ,중랑구,111151,.002,.4,.024,.016,7,4
2020-05-15 23,서울 중랑구 ,중랑구,111151,.002,.4,.026,.012,8,5
2020-05-15 24,서울 중랑구 ,중랑구,111151,.002,.3,.025,.012,7,3
2020-05-16 01,서울 중랑구 ,중랑구,111151,.002,.3,.026,.009,7,3
2020-05-16 02,서울 중랑구 ,중랑구,111151,.002,.3,.026,.008,8,4
2020-05-16 03,서울 중랑구 ,중랑구,111151,.002,.3,.025,.007,7,5
2020-05-16 04,서울 중랑구 ,중랑구,111151,.002,.3,.023,.008,7,4
2020-05-16 05,서울 중랑구 ,중랑구,111151,.002,.3,.023,.009,11,6
2020-05-16 06,서울 중랑구 ,중랑구,111151,.002,.3,.021,.01,7,4
2020-05-16 07,서울 중랑구 ,중랑구,111151,.002,.4,.016,.016,9,5
2020-05-16 08,서울 중랑구 ,중랑구,111151,.002,.4,.014,.018,8,5
2020-05-16 09,서울 중랑구 ,중랑구,111151,.002,.4,.012,.021,7,5
2020-05-16 10,서울 중랑구 ,중랑구,111151,.002,.4,.012,.022,11,6
2020-05-16 11,서울 중랑구 ,중랑구,111151,.002,.4,.012,.022,14,6
2020-05-16 12,서울 중랑구 ,중랑구,111151,.001,.5,.01,.028,13,7
2020-05-16 13,서울 중랑구 ,중랑구,111151,.002,.6,.017,.028,15,7
2020-05-16 14,서울 중랑구 ,중랑구,111151,.002,.6,.027,.027,19,11
2020-05-16 15,서울 중랑구 ,중랑구,111151,.002,.7,.033,.028,27,16
2020-05-16 16,서울 중랑구 ,중랑구,111151,.002,.6,.037,.025,,20
2020-05-16 17,서울 중랑구 ,중랑구,111151,.002,.6,.042,.023,28,17
2020-05-16 18,서울 중랑구 ,중랑구,111151,.002,.6,.036,.033,32,20
2020-05-16 19,서울 중랑구 ,중랑구,111151,.002,.6,.028,.038,43,24
2020-05-16 20,서울 중랑구 ,중랑구,111151,.002,.6,.02,.038,39,23
2020-05-16 21,서울 중랑구 ,중랑구,111151,.002,.6,.017,.034,39,22
2020-05-16 22,서울 중랑구 ,중랑구,111151,.002,.5,.021,.031,40,24
2020-05-16 23,서울 중랑구 ,중랑구,111151,.002,.6,.015,.03,45,27
2020-05-16 24,서울 중랑구 ,중랑구,111151,.002,.6,.015,.031,48,26
2020-05-17 01,서울 중랑구 ,중랑구,111151,.002,.6,.012,.033,53,31
2020-05-17 02,서울 중랑구 ,중랑구,111151,.002,.6,.011,.033,53,31
2020-05-17 03,서울 중랑구 ,중랑구,111151,.002,.6,.011,.029,56,31
2020-05-17 04,서울 중랑구 ,중랑구,111151,.002,.5,.014,.021,49,30
2020-05-17 05,서울 중랑구 ,중랑구,111151,.002,.4,.016,.016,50,28
2020-05-17 06,서울 중랑구 ,중랑구,111151,.002,.4,.021,.014,37,21
2020-05-17 07,서울 중랑구 ,중랑구,111151,.002,.4,.022,.014,31,20
2020-05-17 08,서울 중랑구 ,중랑구,111151,.002,.4,.022,.014,30,19
2020-05-17 09,서울 중랑구 ,중랑구,111151,.002,.4,.027,.012,29,17
2020-05-17 10,서울 중랑구 ,중랑구,111151,.002,.4,.03,.015,22,14
2020-05-17 11,서울 중랑구 ,중랑구,111151,.002,.5,.031,.016,23,14
2020-05-17 12,서울 중랑구 ,중랑구,111151,.002,.5,.036,.015,23,15
2020-05-17 13,서울 중랑구 ,중랑구,111151,.002,.5,.04,.014,26,20
2020-05-17 14,서울 중랑구 ,중랑구,111151,.002,.5,.042,.015,31,22
2020-05-17 15,서울 중랑구 ,중랑구,111151,.002,.5,.052,.014,34,21
2020-05-17 16,서울 중랑구 ,중랑구,111151,.002,.5,.061,.014,39,27
2020-05-17 17,서울 중랑구 ,중랑구,111151,.002,.5,.065,.017,44,29
2020-05-17 18,서울 중랑구 ,중랑구,111151,.002,.6,.071,.016,50,33
2020-05-17 19,서울 중랑구 ,중랑구,111151,.002,.6,.069,.019,61,38
2020-05-17 20,서울 중랑구 ,중랑구,111151,.002,.6,.045,.017,59,39
2020-05-17 21,서울 중랑구 ,중랑구,111151,.002,.6,.034,.019,58,33
2020-05-17 22,서울 중랑구 ,중랑구,111151,.002,.5,.033,.015,51,31
2020-05-17 23,서울 중랑구 ,중랑구,111151,.002,.5,.031,.014,49,26
2020-05-17 24,서울 중랑구 ,중랑구,111151,.002,.5,.029,.016,47,30
2020-05-18 01,서울 중랑구 ,중랑구,111151,.002,.5,.028,.013,45,28
2020-05-18 02,서울 중랑구 ,중랑구,111151,.002,.5,.031,.008,40,27
2020-05-18 03,서울 중랑구 ,중랑구,111151,.002,.5,.031,.011,43,30
2020-05-18 04,서울 중랑구 ,중랑구,111151,.002,.5,.026,.014,40,28
2020-05-18 05,서울 중랑구 ,중랑구,111151,.002,.5,.031,.01,42,28
2020-05-18 06,서울 중랑구 ,중랑구,111151,.002,.5,.023,.017,43,29
2020-05-18 07,서울 중랑구 ,중랑구,111151,.002,.6,.01,.032,46,31
2020-05-18 08,서울 중랑구 ,중랑구,111151,.002,.7,.01,.038,51,31
2020-05-18 09,서울 중랑구 ,중랑구,111151,.002,.7,.013,.037,62,38
2020-05-18 10,서울 중랑구 ,중랑구,111151,.002,.7,.018,.033,65,38
2020-05-18 11,서울 중랑구 ,중랑구,111151,.002,.6,.033,.023,61,38
2020-05-18 12,서울 중랑구 ,중랑구,111151,.002,.5,.045,.02,58,36
2020-05-18 13,서울 중랑구 ,중랑구,111151,.002,.5,.055,.012,55,33
2020-05-18 14,서울 중랑구 ,중랑구,111151,.002,.4,.055,.01,52,32
2020-05-18 15,서울 중랑구 ,중랑구,111151,.002,.4,.053,.01,41,21
2020-05-18 16,서울 중랑구 ,중랑구,111151,.002,.4,.051,.011,37,20
2020-05-18 17,서울 중랑구 ,중랑구,111151,.002,.4,.043,.017,36,17
2020-05-18 18,서울 중랑구 ,중랑구,111151,.002,.4,.037,.022,19,6
2020-05-18 19,서울 중랑구 ,중랑구,111151,.002,.4,.035,.019,15,6
2020-05-18 20,서울 중랑구 ,중랑구,111151,.002,.4,.036,.018,10,4
2020-05-18 21,서울 중랑구 ,중랑구,111151,.002,.4,.031,.02,8,5
2020-05-18 22,서울 중랑구 ,중랑구,111151,.002,.5,.036,.017,9,6
2020-05-18 23,서울 중랑구 ,중랑구,111151,.002,.5,.038,.015,24,13
2020-05-18 24,서울 중랑구 ,중랑구,111151,.002,.5,.037,.02,22,11
2020-05-19 01,서울 중랑구 ,중랑구,111151,.002,.5,.039,.013,18,9
2020-05-19 02,서울 중랑구 ,중랑구,111151,.002,.5,.037,.014,22,11
2020-05-19 03,서울 중랑구 ,중랑구,111151,.002,.5,.039,.01,31,17
2020-05-19 04,서울 중랑구 ,중랑구,111151,.002,.5,.038,.01,36,16
2020-05-19 05,서울 중랑구 ,중랑구,111151,.002,.4,.034,.012,34,16
2020-05-19 06,서울 중랑구 ,중랑구,111151,.002,.4,.032,.011,23,11
2020-05-19 07,서울 중랑구 ,중랑구,111151,.002,.4,.026,.018,21,10
2020-05-19 08,서울 중랑구 ,중랑구,111151,.002,.3,.023,.022,19,8
2020-05-19 09,서울 중랑구 ,중랑구,111151,.002,.4,.02,.023,18,8
2020-05-19 10,서울 중랑구 ,중랑구,111151,.002,.4,.019,.025,14,6
2020-05-19 11,서울 중랑구 ,중랑구,111151,.002,.4,.015,.029,14,8
2020-05-19 12,서울 중랑구 ,중랑구,111151,.002,.4,.023,.019,13,6
2020-05-19 13,서울 중랑구 ,중랑구,111151,.002,.3,.024,.012,9,3
2020-05-19 14,서울 중랑구 ,중랑구,111151,.002,.3,.023,.011,7,3
2020-05-19 15,서울 중랑구 ,중랑구,111151,.002,.3,.024,.01,5,1
2020-05-19 16,서울 중랑구 ,중랑구,111151,.002,.3,.025,.008,7,2
2020-05-19 17,서울 중랑구 ,중랑구,111151,.002,.3,.026,.008,7,3
2020-05-19 18,서울 중랑구 ,중랑구,111151,.002,.3,.024,.009,8,3
2020-05-19 19,서울 중랑구 ,중랑구,111151,.002,.3,.02,.013,5,3
2020-05-19 20,서울 중랑구 ,중랑구,111151,.002,.3,.02,.012,6,3
2020-05-19 21,서울 중랑구 ,중랑구,111151,.002,.3,.02,.013,4,1
2020-05-19 22,서울 중랑구 ,중랑구,111151,.002,.3,.017,.015,6,3
2020-05-19 23,서울 중랑구 ,중랑구,111151,.002,.3,.016,.013,7,4
2020-05-19 24,서울 중랑구 ,중랑구,111151,.002,.3,.017,.014,5,3
2020-05-20 01,서울 중랑구 ,중랑구,111151,.002,.3,.017,.011,4,4
2020-05-20 02,서울 중랑구 ,중랑구,111151,.002,.3,.018,.01,4,2
2020-05-20 03,서울 중랑구 ,중랑구,111151,.002,.3,.02,.01,6,3
2020-05-20 04,서울 중랑구 ,중랑구,111151,.002,.3,.024,.006,3,1
2020-05-20 05,서울 중랑구 ,중랑구,111151,.002,.3,.023,.007,4,2
2020-05-20 06,서울 중랑구 ,중랑구,111151,.002,.3,.018,.015,3,1
2020-05-20 07,서울 중랑구 ,중랑구,111151,.002,.3,.015,.018,5,3
2020-05-20 08,서울 중랑구 ,중랑구,111151,.002,.3,.016,.018,4,1
2020-05-20 09,서울 중랑구 ,중랑구,111151,.002,.3,.019,.016,4,1
2020-05-20 10,서울 중랑구 ,중랑구,111151,.002,.3,.022,.01,3,1
2020-05-20 11,서울 중랑구 ,중랑구,111151,.002,.3,.021,.011,8,4
2020-05-20 12,서울 중랑구 ,중랑구,111151,.002,.3,.023,.01,6,3
2020-05-20 13,서울 중랑구 ,중랑구,111151,.002,.3,.026,.01,5,1
2020-05-20 14,서울 중랑구 ,중랑구,111151,.002,.3,.027,.008,8,3
2020-05-20 15,서울 중랑구 ,중랑구,111151,.002,.3,.028,.008,6,2
2020-05-20 16,서울 중랑구 ,중랑구,111151,.002,.3,.028,.008,8,4
2020-05-20 17,서울 중랑구 ,중랑구,111151,.002,.3,.027,.01,8,3
2020-05-20 18,서울 중랑구 ,중랑구,111151,.002,.3,.025,.011,9,4
2020-05-20 19,서울 중랑구 ,중랑구,111151,.002,.3,.021,.011,10,6
2020-05-20 20,서울 중랑구 ,중랑구,111151,.002,.3,.019,.013,11,4
2020-05-20 21,서울 중랑구 ,중랑구,111151,.002,.3,.018,.013,8,6
2020-05-20 22,서울 중랑구 ,중랑구,111151,.002,.3,.018,.013,9,5
2020-05-20 23,서울 중랑구 ,중랑구,111151,.002,.3,.016,.014,8,3
2020-05-20 24,서울 중랑구 ,중랑구,111151,.002,.3,.015,.013,8,4
2020-05-21 01,서울 중랑구 ,중랑구,111151,.002,.3,.019,.008,7,5
2020-05-21 02,서울 중랑구 ,중랑구,111151,.002,.3,.014,.013,7,4
2020-05-21 03,서울 중랑구 ,중랑구,111151,.002,.3,.004,.023,13,8
2020-05-21 04,서울 중랑구 ,중랑구,111151,.002,.3,.006,.019,12,7
2020-05-21 05,서울 중랑구 ,중랑구,111151,.002,.3,.008,.019,12,7
2020-05-21 06,서울 중랑구 ,중랑구,111151,.002,.3,.008,.019,12,6
2020-05-21 07,서울 중랑구 ,중랑구,111151,.002,.3,.016,.014,11,4
2020-05-21 08,서울 중랑구 ,중랑구,111151,.002,.3,.019,.011,9,2
2020-05-21 09,서울 중랑구 ,중랑구,111151,.002,.3,.021,.01,11,5
2020-05-21 10,서울 중랑구 ,중랑구,111151,.002,.3,.022,.011,14,5
2020-05-21 11,서울 중랑구 ,중랑구,111151,.002,.3,.023,.013,16,7
2020-05-21 12,서울 중랑구 ,중랑구,111151,.002,.3,.025,.016,14,6
2020-05-21 13,서울 중랑구 ,중랑구,111151,.002,.4,.028,.018,19,9
2020-05-21 14,서울 중랑구 ,중랑구,111151,.002,.4,.031,.018,15,6
2020-05-21 15,서울 중랑구 ,중랑구,111151,.002,.4,.034,.021,22,10
2020-05-21 16,서울 중랑구 ,중랑구,111151,.002,.4,.039,.022,23,10
2020-05-21 17,서울 중랑구 ,중랑구,111151,.002,.4,.041,.023,25,13
2020-05-21 18,서울 중랑구 ,중랑구,111151,.002,.4,.036,.028,27,12
2020-05-21 19,서울 중랑구 ,중랑구,111151,.002,.4,.033,.029,26,14
2020-05-21 20,서울 중랑구 ,중랑구,111151,.002,.4,.027,.032,24,13
2020-05-21 21,서울 중랑구 ,중랑구,111151,.002,.4,.028,.03,25,11
2020-05-21 22,서울 중랑구 ,중랑구,111151,.002,.5,.019,.041,25,13
2020-05-21 23,서울 중랑구 ,중랑구,111151,.003,.6,.012,.051,41,22
2020-05-21 24,서울 중랑구 ,중랑구,111151,.003,.6,.009,.053,41,25
2020-05-22 01,서울 중랑구 ,중랑구,111151,.003,.6,.013,.048,44,23
2020-05-22 02,서울 중랑구 ,중랑구,111151,.005,.6,.026,.029,48,29
2020-05-22 03,서울 중랑구 ,중랑구,111151,.005,.5,.033,.02,50,33
2020-05-22 04,서울 중랑구 ,중랑구,111151,.004,.4,.031,.018,43,29
2020-05-22 05,서울 중랑구 ,중랑구,111151,.003,.4,.027,.017,35,24
2020-05-22 06,서울 중랑구 ,중랑구,111151,.003,.4,.018,.024,30,20
2020-05-22 07,서울 중랑구 ,중랑구,111151,.004,.5,.012,.031,36,23
2020-05-22 08,서울 중랑구 ,중랑구,111151,.003,.4,.009,.032,32,19
2020-05-22 09,서울 중랑구 ,중랑구,111151,.003,.4,.017,.023,29,18
2020-05-22 10,서울 중랑구 ,중랑구,111151,.003,.4,.021,.023,33,18
2020-05-22 11,서울 중랑구 ,중랑구,111151,.002,.4,.026,.019,39,22
2020-05-22 12,서울 중랑구 ,중랑구,111151,.002,.4,.029,.02,34,19
2020-05-22 13,서울 중랑구 ,중랑구,111151,.002,.4,.031,.023,37,21
2020-05-22 14,서울 중랑구 ,중랑구,111151,.002,.4,.036,.023,37,20
2020-05-22 15,서울 중랑구 ,중랑구,111151,.002,.4,.039,.023,41,22
2020-05-22 16,서울 중랑구 ,중랑구,111151,.002,.4,.042,.026,39,22
2020-05-22 17,서울 중랑구 ,중랑구,111151,.002,.4,.039,.031,43,25
2020-05-22 18,서울 중랑구 ,중랑구,111151,.002,.4,.034,.039,45,26
2020-05-22 19,서울 중랑구 ,중랑구,111151,.003,.5,.049,.032,55,32
2020-05-22 20,서울 중랑구 ,중랑구,111151,.003,.5,.038,.041,57,36
2020-05-22 21,서울 중랑구 ,중랑구,111151,.002,.4,.035,.028,48,32
2020-05-22 22,서울 중랑구 ,중랑구,111151,.002,.4,.036,.02,36,23
2020-05-22 23,서울 중랑구 ,중랑구,111151,.002,.4,.029,.026,34,21
2020-05-22 24,서울 중랑구 ,중랑구,111151,.002,.4,.023,.027,36,23
2020-05-23 01,서울 중랑구 ,중랑구,111151,.002,.6,.008,.046,39,26
2020-05-23 02,서울 중랑구 ,중랑구,111151,.002,.6,.015,.035,56,33
2020-05-23 03,서울 중랑구 ,중랑구,111151,.002,.5,.019,.026,69,41
2020-05-23 04,서울 중랑구 ,중랑구,111151,.002,.6,.022,.023,62,37
2020-05-23 05,서울 중랑구 ,중랑구,111151,.002,.6,.021,.02,59,36
2020-05-23 06,서울 중랑구 ,중랑구,111151,.002,.5,.021,.02,64,40
2020-05-23 07,서울 중랑구 ,중랑구,111151,.002,.6,.012,.033,69,43
2020-05-23 08,서울 중랑구 ,중랑구,111151,.003,.6,.014,.036,70,41
2020-05-23 09,서울 중랑구 ,중랑구,111151,.003,.5,.025,.032,63,40
2020-05-23 10,서울 중랑구 ,중랑구,111151,.004,.5,.033,.028,48,27
2020-05-23 11,서울 중랑구 ,중랑구,111151,.005,.5,.042,.021,41,23
2020-05-23 12,서울 중랑구 ,중랑구,111151,.004,.5,.048,.02,35,24
2020-05-23 13,서울 중랑구 ,중랑구,111151,.004,.5,.06,.02,39,23
2020-05-23 14,서울 중랑구 ,중랑구,111151,.003,.4,.073,.019,45,31
2020-05-23 15,서울 중랑구 ,중랑구,111151,.002,.5,.075,.018,57,39
2020-05-23 16,서울 중랑구 ,중랑구,111151,.002,.4,.069,.018,46,32
2020-05-23 17,서울 중랑구 ,중랑구,111151,.003,.5,.065,.022,40,30
2020-05-23 18,서울 중랑구 ,중랑구,111151,.004,.5,.049,.022,47,31
2020-05-23 19,서울 중랑구 ,중랑구,111151,.004,.4,.033,.024,44,27
2020-05-23 20,서울 중랑구 ,중랑구,111151,.004,.5,.028,.026,44,29
2020-05-23 21,서울 중랑구 ,중랑구,111151,.004,.4,.025,.023,43,29
2020-05-23 22,서울 중랑구 ,중랑구,111151,.004,.4,.022,.024,45,31
2020-05-23 23,서울 중랑구 ,중랑구,111151,.003,.4,.024,.019,46,32
2020-05-23 24,서울 중랑구 ,중랑구,111151,.004,.4,.025,.015,41,29
2020-05-24 01,서울 중랑구 ,중랑구,111151,.004,.4,.021,.017,44,31
2020-05-24 02,서울 중랑구 ,중랑구,111151,.004,.4,.021,.016,44,30
2020-05-24 03,서울 중랑구 ,중랑구,111151,.003,.4,.024,.009,46,30
2020-05-24 04,서울 중랑구 ,중랑구,111151,.005,.4,.026,.009,38,27
2020-05-24 05,서울 중랑구 ,중랑구,111151,.005,.4,.028,.008,35,25
2020-05-24 06,서울 중랑구 ,중랑구,111151,.004,.4,.028,.009,32,23
2020-05-24 07,서울 중랑구 ,중랑구,111151,.003,.4,.025,.014,35,25
2020-05-24 08,서울 중랑구 ,중랑구,111151,.003,.3,.027,.011,25,18
2020-05-24 09,서울 중랑구 ,중랑구,111151,.002,.3,.028,.012,22,16
2020-05-24 10,서울 중랑구 ,중랑구,111151,.002,.4,.026,.016,24,16
2020-05-24 11,서울 중랑구 ,중랑구,111151,.002,.4,.032,.014,23,13
2020-05-24 12,서울 중랑구 ,중랑구,111151,.002,.4,.034,.015,21,13
2020-05-24 13,서울 중랑구 ,중랑구,111151,.002,.4,.036,.015,18,14
2020-05-24 14,서울 중랑구 ,중랑구,111151,.002,.4,.042,.009,14,10
2020-05-24 15,서울 중랑구 ,중랑구,111151,.002,.4,.041,.013,15,10
2020-05-24 16,서울 중랑구 ,중랑구,111151,.002,.4,.041,.014,21,15
2020-05-24 17,서울 중랑구 ,중랑구,111151,.002,.4,.042,.012,16,12
2020-05-24 18,서울 중랑구 ,중랑구,111151,.002,.4,.038,.014,16,10
2020-05-24 19,서울 중랑구 ,중랑구,111151,.002,.5,.033,.019,15,10
2020-05-24 20,서울 중랑구 ,중랑구,111151,.002,.4,.035,.019,18,13
2020-05-24 21,서울 중랑구 ,중랑구,111151,.002,.5,.028,.024,21,13
2020-05-24 22,서울 중랑구 ,중랑구,111151,.002,.6,.022,.028,28,18
2020-05-24 23,서울 중랑구 ,중랑구,111151,.002,.5,.023,.027,33,21
2020-05-24 24,서울 중랑구 ,중랑구,111151,.002,.5,.028,.022,28,18
2020-05-25 01,서울 중랑구 ,중랑구,111151,.002,.4,.032,.017,26,16
2020-05-25 02,서울 중랑구 ,중랑구,111151,.002,.4,.033,.013,23,15
2020-05-25 03,서울 중랑구 ,중랑구,111151,.002,.4,.033,.013,24,17
2020-05-25 04,서울 중랑구 ,중랑구,111151,.002,.5,.032,.013,24,16
2020-05-25 05,서울 중랑구 ,중랑구,111151,.002,.5,.027,.014,31,20
2020-05-25 06,서울 중랑구 ,중랑구,111151,.002,.5,.023,.016,30,18
2020-05-25 07,서울 중랑구 ,중랑구,111151,.002,.5,.021,.021,33,20
2020-05-25 08,서울 중랑구 ,중랑구,111151,.002,.5,.024,.022,26,15
2020-05-25 09,서울 중랑구 ,중랑구,111151,.002,.5,.022,.024,23,14
2020-05-25 10,서울 중랑구 ,중랑구,111151,.002,.5,.027,.019,22,13
2020-05-25 11,서울 중랑구 ,중랑구,111151,.002,.5,.029,.022,20,13
2020-05-25 12,서울 중랑구 ,중랑구,111151,.002,.5,.033,.021,22,14
2020-05-25 13,서울 중랑구 ,중랑구,111151,.002,.6,.031,.029,30,17
2020-05-25 14,서울 중랑구 ,중랑구,111151,.002,.6,.031,.036,32,19
2020-05-25 15,서울 중랑구 ,중랑구,111151,.002,.6,.034,.035,34,21
2020-05-25 16,서울 중랑구 ,중랑구,111151,.002,.6,.033,.043,45,26
2020-05-25 17,서울 중랑구 ,중랑구,111151,.002,.6,.038,.037,53,31
2020-05-25 18,서울 중랑구 ,중랑구,111151,.002,.6,.04,.037,45,26
2020-05-25 19,서울 중랑구 ,중랑구,111151,.003,.7,.039,.046,50,32
2020-05-25 20,서울 중랑구 ,중랑구,111151,.006,.8,.048,.047,54,36
2020-05-25 21,서울 중랑구 ,중랑구,111151,.005,.8,.051,.047,69,44
2020-05-25 22,서울 중랑구 ,중랑구,111151,.004,.8,.03,.05,67,43
2020-05-25 23,서울 중랑구 ,중랑구,111151,.003,.7,.02,.045,64,39
2020-05-25 24,서울 중랑구 ,중랑구,111151,.003,.7,.014,.045,59,34
2020-05-26 01,서울 중랑구 ,중랑구,111151,.002,.7,.01,.044,59,34
2020-05-26 02,서울 중랑구 ,중랑구,111151,.002,.7,.009,.04,57,33
2020-05-26 03,서울 중랑구 ,중랑구,111151,.002,.7,.01,.035,57,37
2020-05-26 04,서울 중랑구 ,중랑구,111151,.002,.7,.008,.035,58,34
2020-05-26 05,서울 중랑구 ,중랑구,111151,.002,.7,.007,.035,64,38
2020-05-26 06,서울 중랑구 ,중랑구,111151,.002,.7,.005,.033,68,34
2020-05-26 07,서울 중랑구 ,중랑구,111151,.002,.8,.005,.034,67,35
2020-05-26 08,서울 중랑구 ,중랑구,111151,.002,.7,.006,.037,65,37
2020-05-26 09,서울 중랑구 ,중랑구,111151,.002,.8,.007,.036,70,41
2020-05-26 10,서울 중랑구 ,중랑구,111151,.003,.7,.014,.041,64,37
2020-05-26 11,서울 중랑구 ,중랑구,111151,.003,.7,.027,.041,56,33
2020-05-26 12,서울 중랑구 ,중랑구,111151,.002,.6,.034,.037,45,26
2020-05-26 13,서울 중랑구 ,중랑구,111151,.003,.5,.044,.029,36,22
2020-05-26 14,서울 중랑구 ,중랑구,111151,.002,.5,.05,.025,31,17
2020-05-26 15,서울 중랑구 ,중랑구,111151,.003,.5,.057,.028,37,21
2020-05-26 16,서울 중랑구 ,중랑구,111151,.003,.5,.048,.035,54,34
2020-05-26 17,서울 중랑구 ,중랑구,111151,.003,.5,.039,.033,44,29
2020-05-26 18,서울 중랑구 ,중랑구,111151,.002,.4,.043,.022,23,15
2020-05-26 19,서울 중랑구 ,중랑구,111151,.002,.4,.038,.023,20,11
