날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2018-04-07 20,서울 중구,중구,111121,.002,.3,.042,.014,22,11
2018-04-07 21,서울 중구,중구,111121,.002,.3,.043,.015,21,8
2018-04-07 22,서울 중구,중구,111121,.002,.3,.042,.016,20,10
2018-04-07 23,서울 중구,중구,111121,.002,.3,.041,.017,22,11
2018-04-07 24,서울 중구,중구,111121,.002,.3,.041,.017,21,11
2018-04-08 01,서울 중구,중구,111121,.002,.3,.042,.015,23,9
2018-04-08 02,서울 중구,중구,111121,.002,.3,.041,.014,20,9
2018-04-08 03,서울 중구,중구,111121,.003,.3,.042,.011,24,10
2018-04-08 04,서울 중구,중구,111121,.002,.3,.041,.012,20,9
2018-04-08 05,서울 중구,중구,111121,.002,.3,.04,.012,21,9
2018-04-08 06,서울 중구,중구,111121,.002,.4,.035,.017,20,9
2018-04-08 07,서울 중구,중구,111121,.002,.4,.02,.033,22,10
2018-04-08 08,서울 중구,중구,111121,.002,.5,.014,.04,23,10
2018-04-08 09,서울 중구,중구,111121,.003,.4,.028,.026,31,11
2018-04-08 10,서울 중구,중구,111121,.003,.4,.034,.021,26,10
2018-04-08 11,서울 중구,중구,111121,.005,.4,.034,.022,43,13
2018-04-08 12,서울 중구,중구,111121,.003,.3,.042,.015,20,11
2018-04-08 13,서울 중구,중구,111121,.004,.4,.036,.021,23,10
2018-04-08 14,서울 중구,중구,111121,.004,.5,.035,.021,26,13
2018-04-08 15,서울 중구,중구,111121,.004,.5,.039,.019,32,15
2018-04-08 16,서울 중구,중구,111121,.003,.4,.038,.023,35,14
2018-04-08 17,서울 중구,중구,111121,.002,.5,.029,.03,37,15
2018-04-08 18,서울 중구,중구,111121,.002,.5,.022,.036,29,15
2018-04-08 19,서울 중구,중구,111121,.002,.5,.02,.032,25,16
2018-04-08 20,서울 중구,중구,111121,.002,.4,.024,.026,18,14
2018-04-08 21,서울 중구,중구,111121,.002,.5,.023,.027,20,15
2018-04-08 22,서울 중구,중구,111121,.002,.4,.02,.028,21,18
2018-04-08 23,서울 중구,중구,111121,.002,.4,.022,.025,35,16
2018-04-08 24,서울 중구,중구,111121,.002,.5,.017,.03,23,16
2018-04-09 01,서울 중구,중구,111121,.002,.5,.015,.031,22,17
2018-04-09 02,서울 중구,중구,111121,.002,.5,.015,.027,25,18
2018-04-09 03,서울 중구,중구,111121,.002,.5,.014,.027,27,19
2018-04-09 04,서울 중구,중구,111121,.002,.5,.015,.024,25,18
2018-04-09 05,서울 중구,중구,111121,.002,.5,.007,.031,28,20
2018-04-09 06,서울 중구,중구,111121,.002,.6,.003,.035,29,21
2018-04-09 07,서울 중구,중구,111121,.002,.6,.002,.04,34,25
2018-04-09 08,서울 중구,중구,111121,.002,.8,.004,.038,34,24
2018-04-09 09,서울 중구,중구,111121,.002,.8,.005,.04,36,26
2018-04-09 10,서울 중구,중구,111121,.002,.8,.01,.043,39,28
2018-04-09 11,서울 중구,중구,111121,.002,.8,.012,.043,41,30
2018-04-09 12,서울 중구,중구,111121,.002,.7,.018,.043,37,24
2018-04-09 13,서울 중구,중구,111121,.003,.6,.023,.045,41,27
2018-04-09 14,서울 중구,중구,111121,.003,.5,.03,.039,40,26
2018-04-09 15,서울 중구,중구,111121,.002,.5,.03,.038,34,22
2018-04-09 16,서울 중구,중구,111121,.003,.5,.029,.04,34,20
2018-04-09 17,서울 중구,중구,111121,.003,.5,.03,.044,38,25
2018-04-09 18,서울 중구,중구,111121,.003,.5,.018,.055,42,25
2018-04-09 19,서울 중구,중구,111121,.003,.6,.009,.064,41,26
2018-04-09 20,서울 중구,중구,111121,.003,.8,.002,.072,41,25
2018-04-09 21,서울 중구,중구,111121,.003,.9,.002,.075,46,27
2018-04-09 22,서울 중구,중구,111121,.003,.9,.002,.073,44,26
2018-04-09 23,서울 중구,중구,111121,.003,.8,.002,.069,45,25
2018-04-09 24,서울 중구,중구,111121,.003,.8,.002,.066,42,26
2018-04-10 01,서울 중구,중구,111121,.003,.8,.002,.063,45,27
2018-04-10 02,서울 중구,중구,111121,.003,.8,.002,.059,41,27
2018-04-10 03,서울 중구,중구,111121,.003,.8,.002,.055,42,26
2018-04-10 04,서울 중구,중구,111121,.003,.7,.002,.054,37,23
2018-04-10 05,서울 중구,중구,111121,.003,.8,.002,.052,37,25
2018-04-10 06,서울 중구,중구,111121,.003,.7,.002,.053,36,24
2018-04-10 07,서울 중구,중구,111121,.003,.7,.002,.058,36,24
2018-04-10 08,서울 중구,중구,111121,.004,.8,.003,.059,38,22
2018-04-10 09,서울 중구,중구,111121,.004,.7,.005,.058,42,25
2018-04-10 10,서울 중구,중구,111121,.004,.9,.007,.061,44,23
2018-04-10 11,서울 중구,중구,111121,.004,.8,.013,.057,47,24
2018-04-10 12,서울 중구,중구,111121,.004,.6,.035,.042,45,20
2018-04-10 13,서울 중구,중구,111121,.004,.6,.044,.033,45,19
2018-04-10 14,서울 중구,중구,111121,.003,.4,.044,.025,45,16
2018-04-10 15,서울 중구,중구,111121,.003,.4,.037,.03,38,15
2018-04-10 16,서울 중구,중구,111121,.003,.4,.036,.029,34,10
2018-04-10 17,서울 중구,중구,111121,.004,.4,.037,.029,36,10
2018-04-10 18,서울 중구,중구,111121,.003,.3,.039,.021,35,12
2018-04-10 19,서울 중구,중구,111121,.002,.3,.033,.023,31,13
2018-04-10 20,서울 중구,중구,111121,.003,.4,.028,.026,27,12
2018-04-10 21,서울 중구,중구,111121,.003,.3,.031,.021,28,14
2018-04-10 22,서울 중구,중구,111121,.003,.3,.035,.016,28,11
2018-04-10 23,서울 중구,중구,111121,.002,.3,.039,.013,32,10
2018-04-10 24,서울 중구,중구,111121,.003,.3,.044,.014,29,11
2018-04-11 01,서울 중구,중구,111121,.003,.3,.049,.011,40,14
2018-04-11 02,서울 중구,중구,111121,.003,.3,.049,.009,44,16
2018-04-11 03,서울 중구,중구,111121,.003,.4,.048,.01,48,17
2018-04-11 04,서울 중구,중구,111121,.003,.4,.048,.009,53,21
2018-04-11 05,서울 중구,중구,111121,.003,.4,.045,.012,63,26
2018-04-11 06,서울 중구,중구,111121,.003,.4,.04,.016,70,28
2018-04-11 07,서울 중구,중구,111121,.004,.4,.03,.025,74,27
2018-04-11 08,서울 중구,중구,111121,.004,.5,.015,.041,74,27
2018-04-11 09,서울 중구,중구,111121,.004,.6,.018,.039,79,31
2018-04-11 10,서울 중구,중구,111121,.004,.5,.033,.023,63,24
2018-04-11 11,서울 중구,중구,111121,.004,.4,.039,.019,49,20
2018-04-11 12,서울 중구,중구,111121,.005,.4,.042,.02,49,21
2018-04-11 13,서울 중구,중구,111121,.004,.5,.044,.022,61,25
2018-04-11 14,서울 중구,중구,111121,.003,.4,.046,.021,46,21
2018-04-11 15,서울 중구,중구,111121,.003,.4,.048,.018,40,16
2018-04-11 16,서울 중구,중구,111121,.003,.4,.046,.02,38,12
2018-04-11 17,서울 중구,중구,111121,.003,.3,.046,.017,30,9
2018-04-11 18,서울 중구,중구,111121,.002,.4,.041,.02,32,7
2018-04-11 19,서울 중구,중구,111121,.003,.3,.04,.021,28,10
2018-04-11 20,서울 중구,중구,111121,.003,.4,.03,.031,30,10
2018-04-11 21,서울 중구,중구,111121,.004,.4,.021,.04,31,8
2018-04-11 22,서울 중구,중구,111121,.003,.5,.006,.054,34,12
2018-04-11 23,서울 중구,중구,111121,.003,.5,.006,.053,39,15
2018-04-11 24,서울 중구,중구,111121,.003,.6,.003,.059,38,14
2018-04-12 01,서울 중구,중구,111121,.004,.6,.003,.059,39,15
2018-04-12 02,서울 중구,중구,111121,.005,.6,.007,.052,39,15
2018-04-12 03,서울 중구,중구,111121,.004,.5,.012,.044,39,15
2018-04-12 04,서울 중구,중구,111121,.004,.5,.022,.032,41,13
2018-04-12 05,서울 중구,중구,111121,.004,.5,.018,.033,42,16
2018-04-12 06,서울 중구,중구,111121,.004,.5,.008,.043,43,18
2018-04-12 07,서울 중구,중구,111121,.004,.6,.005,.049,46,18
2018-04-12 08,서울 중구,중구,111121,.005,.6,.007,.053,47,17
2018-04-12 09,서울 중구,중구,111121,.005,.5,.015,.045,53,19
2018-04-12 10,서울 중구,중구,111121,.006,.6,.018,.046,51,18
2018-04-12 11,서울 중구,중구,111121,.005,.6,.019,.048,60,24
2018-04-12 12,서울 중구,중구,111121,.005,.4,.04,.022,52,17
2018-04-12 13,서울 중구,중구,111121,.003,.3,.051,.01,35,10
2018-04-12 14,서울 중구,중구,111121,.004,.3,.05,.013,32,10
2018-04-12 15,서울 중구,중구,111121,.004,.3,.049,.015,38,13
2018-04-12 16,서울 중구,중구,111121,.004,.3,.049,.015,32,9
2018-04-12 17,서울 중구,중구,111121,.003,.3,.047,.018,31,8
2018-04-12 18,서울 중구,중구,111121,.004,.3,.043,.021,32,10
2018-04-12 19,서울 중구,중구,111121,.002,.3,.05,.013,27,8
2018-04-12 20,서울 중구,중구,111121,.002,.3,.053,.01,21,7
2018-04-12 21,서울 중구,중구,111121,.002,.3,.054,.009,20,10
2018-04-12 22,서울 중구,중구,111121,.003,.3,.053,.012,19,8
2018-04-12 23,서울 중구,중구,111121,.003,.4,.046,.018,22,10
2018-04-12 24,서울 중구,중구,111121,.003,.4,.037,.024,23,10
2018-04-13 01,서울 중구,중구,111121,.003,.5,.031,.029,24,10
2018-04-13 02,서울 중구,중구,111121,.003,.6,.019,.04,25,11
2018-04-13 03,서울 중구,중구,111121,.003,.7,.008,.05,29,11
2018-04-13 04,서울 중구,중구,111121,.003,.6,.01,.048,29,13
2018-04-13 05,서울 중구,중구,111121,.003,.5,.021,.035,30,13
2018-04-13 06,서울 중구,중구,111121,.002,.5,.011,.041,29,14
2018-04-13 07,서울 중구,중구,111121,.003,.7,.003,.054,31,14
2018-04-13 08,서울 중구,중구,111121,.003,.7,.004,.056,34,14
2018-04-13 09,서울 중구,중구,111121,.004,.7,.008,.056,34,14
2018-04-13 10,서울 중구,중구,111121,.003,.6,.018,.046,32,13
2018-04-13 11,서울 중구,중구,111121,.003,.5,.035,.029,32,13
2018-04-13 12,서울 중구,중구,111121,.003,.4,.041,.023,28,11
2018-04-13 13,서울 중구,중구,111121,.003,.5,.044,.023,30,11
2018-04-13 14,서울 중구,중구,111121,.002,.4,.041,.026,25,12
2018-04-13 15,서울 중구,중구,111121,.003,.4,.038,.028,24,12
2018-04-13 16,서울 중구,중구,111121,.002,.4,.042,.024,24,11
2018-04-13 17,서울 중구,중구,111121,,.3,,,,
2018-04-13 18,서울 중구,중구,111121,,,,,,
2018-04-13 19,서울 중구,중구,111121,.002,.5,.024,.041,15,10
2018-04-13 20,서울 중구,중구,111121,.002,.5,.014,.052,32,19
2018-04-13 21,서울 중구,중구,111121,.003,.6,.005,.063,36,22
2018-04-13 22,서울 중구,중구,111121,.002,.5,.025,.039,34,18
2018-04-13 23,서울 중구,중구,111121,.002,.4,.032,.027,30,14
2018-04-13 24,서울 중구,중구,111121,.003,.4,.03,.029,28,11
2018-04-14 01,서울 중구,중구,111121,.002,.4,.035,.023,28,10
2018-04-14 02,서울 중구,중구,111121,.003,.4,.045,.014,27,11
2018-04-14 03,서울 중구,중구,111121,.003,.3,.044,.013,28,13
2018-04-14 04,서울 중구,중구,111121,.002,.4,.039,.016,32,14
2018-04-14 05,서울 중구,중구,111121,.002,.4,.045,.012,29,13
2018-04-14 06,서울 중구,중구,111121,.002,.3,.036,.017,23,12
2018-04-14 07,서울 중구,중구,111121,.002,.4,.027,.027,24,12
2018-04-14 08,서울 중구,중구,111121,.002,.4,.024,.031,21,11
2018-04-14 09,서울 중구,중구,111121,.002,.4,.029,.026,19,11
2018-04-14 10,서울 중구,중구,111121,.002,.4,.029,.028,17,11
2018-04-14 11,서울 중구,중구,111121,.002,.4,.032,.025,15,10
2018-04-14 12,서울 중구,중구,111121,.002,.4,.028,.028,12,8
2018-04-14 13,서울 중구,중구,111121,.002,.4,.031,.026,12,8
2018-04-14 14,서울 중구,중구,111121,.002,.4,.032,.023,12,7
2018-04-14 15,서울 중구,중구,111121,.002,.4,.035,.019,13,9
2018-04-14 16,서울 중구,중구,111121,.002,.4,.039,.009,8,6
2018-04-14 17,서울 중구,중구,111121,.002,.4,.042,.008,7,6
2018-04-14 18,서울 중구,중구,111121,.002,.3,.043,.008,6,5
2018-04-14 19,서울 중구,중구,111121,.002,.3,.043,.01,5,7
2018-04-14 20,서울 중구,중구,111121,.002,.4,.038,.015,8,6
2018-04-14 21,서울 중구,중구,111121,.002,.5,.043,.013,20,17
2018-04-14 22,서울 중구,중구,111121,.002,.5,.041,.013,28,21
2018-04-14 23,서울 중구,중구,111121,.002,.4,.047,.011,25,19
2018-04-14 24,서울 중구,중구,111121,.002,.4,.046,.011,18,13
2018-04-15 01,서울 중구,중구,111121,.002,.3,.047,.011,19,11
2018-04-15 02,서울 중구,중구,111121,.002,.3,.049,.009,26,11
2018-04-15 03,서울 중구,중구,111121,.002,.4,.046,.009,30,13
2018-04-15 04,서울 중구,중구,111121,.002,.4,.045,.009,29,14
2018-04-15 05,서울 중구,중구,111121,.002,.4,.044,.009,35,15
2018-04-15 06,서울 중구,중구,111121,.002,.4,.041,.011,41,18
2018-04-15 07,서울 중구,중구,111121,.002,.5,.032,.021,47,19
2018-04-15 08,서울 중구,중구,111121,.002,.5,.024,.03,54,21
2018-04-15 09,서울 중구,중구,111121,.002,.5,.031,.024,68,23
2018-04-15 10,서울 중구,중구,111121,.002,.4,.036,.018,80,21
2018-04-15 11,서울 중구,중구,111121,.002,.4,.034,.017,86,23
2018-04-15 12,서울 중구,중구,111121,.002,.4,.039,.012,84,21
2018-04-15 13,서울 중구,중구,111121,.002,.4,.039,.011,82,21
2018-04-15 14,서울 중구,중구,111121,.002,.4,.041,.009,97,22
2018-04-15 15,서울 중구,중구,111121,.002,.4,.038,.009,104,22
2018-04-15 16,서울 중구,중구,111121,.002,.4,.035,.011,94,23
2018-04-15 17,서울 중구,중구,111121,.002,.4,.034,.013,77,23
2018-04-15 18,서울 중구,중구,111121,.002,.4,.035,.014,55,17
2018-04-15 19,서울 중구,중구,111121,.003,.4,.036,.016,55,19
2018-04-15 20,서울 중구,중구,111121,.003,.4,.034,.019,53,18
2018-04-15 21,서울 중구,중구,111121,.003,.5,.03,.026,42,16
2018-04-15 22,서울 중구,중구,111121,.003,.5,.027,.027,29,15
2018-04-15 23,서울 중구,중구,111121,.002,.5,.02,.034,26,15
2018-04-15 24,서울 중구,중구,111121,.002,.5,.018,.036,27,16
2018-04-16 01,서울 중구,중구,111121,.002,.5,.033,.023,28,16
2018-04-16 02,서울 중구,중구,111121,.002,.4,.038,.019,30,19
2018-04-16 03,서울 중구,중구,111121,.002,.4,.042,.014,29,21
2018-04-16 04,서울 중구,중구,111121,.002,.4,.039,.016,32,21
2018-04-16 05,서울 중구,중구,111121,.002,.5,.022,.026,33,22
2018-04-16 06,서울 중구,중구,111121,.002,.5,.009,.037,29,20
2018-04-16 07,서울 중구,중구,111121,.002,.6,.004,.044,27,18
2018-04-16 08,서울 중구,중구,111121,.002,.6,.008,.043,31,20
2018-04-16 09,서울 중구,중구,111121,.002,.6,.016,.038,29,20
2018-04-16 10,서울 중구,중구,111121,.002,.6,.03,.027,25,15
2018-04-16 11,서울 중구,중구,111121,.002,.6,.027,.032,26,16
2018-04-16 12,서울 중구,중구,111121,.002,.5,.035,.024,29,16
2018-04-16 13,서울 중구,중구,111121,.003,.5,.037,.025,32,18
2018-04-16 14,서울 중구,중구,111121,.002,.5,.037,.027,31,18
2018-04-16 15,서울 중구,중구,111121,.002,.5,.036,.03,36,20
2018-04-16 16,서울 중구,중구,111121,.002,.5,.04,.031,32,17
