날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2019-04-02 08,서울 중구,중구,111121,.003,.7,.004,.056,30,16
2019-04-02 09,서울 중구,중구,111121,.003,.6,.013,.049,31,17
2019-04-02 10,서울 중구,중구,111121,.003,.4,.028,.033,25,12
2019-04-02 11,서울 중구,중구,111121,.003,.4,.034,.029,26,12
2019-04-02 12,서울 중구,중구,111121,.004,.4,.04,.024,31,17
2019-04-02 13,서울 중구,중구,111121,.003,.4,.054,.014,36,21
2019-04-02 14,서울 중구,중구,111121,.003,.4,.061,.011,33,20
2019-04-02 15,서울 중구,중구,111121,.003,.3,.061,.011,30,19
2019-04-02 16,서울 중구,중구,111121,.003,.3,.059,.011,28,15
2019-04-02 17,서울 중구,중구,111121,.003,.4,.057,.014,28,14
2019-04-02 18,서울 중구,중구,111121,.003,.4,.055,.017,32,17
2019-04-02 19,서울 중구,중구,111121,.003,.3,.055,.017,33,17
2019-04-02 20,서울 중구,중구,111121,.003,.3,.053,.018,29,16
2019-04-02 21,서울 중구,중구,111121,.003,.4,.046,.024,27,16
2019-04-02 22,서울 중구,중구,111121,.003,.4,.039,.029,30,14
2019-04-02 23,서울 중구,중구,111121,.003,.4,.039,.028,33,15
2019-04-02 24,서울 중구,중구,111121,.003,.4,.044,.023,30,16
2019-04-03 01,서울 중구,중구,111121,.002,.4,.034,.032,33,18
2019-04-03 02,서울 중구,중구,111121,.003,.4,.035,.031,32,19
2019-04-03 03,서울 중구,중구,111121,.003,.4,.042,.027,31,18
2019-04-03 04,서울 중구,중구,111121,.003,.4,.044,.022,28,16
2019-04-03 05,서울 중구,중구,111121,.003,.4,.034,.029,32,17
2019-04-03 06,서울 중구,중구,111121,.003,.5,.022,.038,28,17
2019-04-03 07,서울 중구,중구,111121,.003,.6,.004,.059,31,18
2019-04-03 08,서울 중구,중구,111121,.003,.7,.005,.06,35,19
2019-04-03 09,서울 중구,중구,111121,.003,.8,.007,.062,42,23
2019-04-03 10,서울 중구,중구,111121,.003,.7,.017,.052,44,25
2019-04-03 11,서울 중구,중구,111121,.004,.7,.025,.052,43,24
2019-04-03 12,서울 중구,중구,111121,.004,.5,.038,.037,44,26
2019-04-03 13,서울 중구,중구,111121,.005,.5,.041,.039,47,29
2019-04-03 14,서울 중구,중구,111121,.004,.5,.053,.025,49,31
2019-04-03 15,서울 중구,중구,111121,.004,.4,.057,.019,36,22
2019-04-03 16,서울 중구,중구,111121,.003,.4,.063,.016,30,17
2019-04-03 17,서울 중구,중구,111121,.004,.4,.062,.017,28,16
2019-04-03 18,서울 중구,중구,111121,.004,.4,.061,.019,33,18
2019-04-03 19,서울 중구,중구,111121,.004,.4,.049,.029,36,20
2019-04-03 20,서울 중구,중구,111121,.003,.4,.042,.034,33,19
2019-04-03 21,서울 중구,중구,111121,.003,.4,.048,.026,30,18
2019-04-03 22,서울 중구,중구,111121,.002,.4,.043,.029,27,16
2019-04-03 23,서울 중구,중구,111121,.003,.4,.037,.033,26,16
2019-04-03 24,서울 중구,중구,111121,.003,.4,.033,.037,27,15
2019-04-04 01,서울 중구,중구,111121,.003,.4,.026,.041,31,16
2019-04-04 02,서울 중구,중구,111121,.003,.4,.023,.042,30,16
2019-04-04 03,서울 중구,중구,111121,.003,.4,.032,.031,30,18
2019-04-04 04,서울 중구,중구,111121,.003,.4,.025,.037,31,17
2019-04-04 05,서울 중구,중구,111121,.003,.5,.022,.04,36,19
2019-04-04 06,서울 중구,중구,111121,.003,.5,.019,.04,32,19
2019-04-04 07,서울 중구,중구,111121,.003,.5,.009,.052,34,22
2019-04-04 08,서울 중구,중구,111121,.003,.6,.006,.06,39,24
2019-04-04 09,서울 중구,중구,111121,.004,.6,.013,.054,41,25
2019-04-04 10,서울 중구,중구,111121,.005,.6,.023,.047,43,25
2019-04-04 11,서울 중구,중구,111121,.006,.6,.034,.037,43,24
2019-04-04 12,서울 중구,중구,111121,.005,.4,.046,.027,40,23
2019-04-04 13,서울 중구,중구,111121,.004,.4,.051,.023,35,18
2019-04-04 14,서울 중구,중구,111121,.004,.4,.055,.025,32,17
2019-04-04 15,서울 중구,중구,111121,.004,.4,.056,.021,31,13
2019-04-04 16,서울 중구,중구,111121,.004,.4,.064,.017,28,12
2019-04-04 17,서울 중구,중구,111121,.003,.4,.063,.017,26,11
2019-04-04 18,서울 중구,중구,111121,.004,.4,.056,.023,24,10
2019-04-04 19,서울 중구,중구,111121,.004,.4,.054,.023,29,13
2019-04-04 20,서울 중구,중구,111121,.005,.4,.046,.031,27,15
2019-04-04 21,서울 중구,중구,111121,.005,.4,.045,.029,28,18
2019-04-04 22,서울 중구,중구,111121,.004,.4,.029,.043,24,14
2019-04-04 23,서울 중구,중구,111121,.004,.4,.035,.033,23,13
2019-04-04 24,서울 중구,중구,111121,.006,.5,.041,.026,22,13
2019-04-05 01,서울 중구,중구,111121,.005,.4,.04,.028,23,15
2019-04-05 02,서울 중구,중구,111121,.004,.4,.049,.021,26,16
2019-04-05 03,서울 중구,중구,111121,.003,.4,.055,.018,30,16
2019-04-05 04,서울 중구,중구,111121,.004,.4,.054,.016,28,16
2019-04-05 05,서울 중구,중구,111121,.005,.5,.05,.02,33,19
2019-04-05 06,서울 중구,중구,111121,.004,.4,.046,.024,36,21
2019-04-05 07,서울 중구,중구,111121,.003,.4,.04,.031,42,25
2019-04-05 08,서울 중구,중구,111121,.003,.5,.028,.041,52,29
2019-04-05 09,서울 중구,중구,111121,.003,.6,.026,.049,66,38
2019-04-05 10,서울 중구,중구,111121,.003,.6,.039,.04,79,42
2019-04-05 11,서울 중구,중구,111121,.004,.6,.049,.032,86,43
2019-04-05 12,서울 중구,중구,111121,.003,.4,.061,.015,91,28
2019-04-05 13,서울 중구,중구,111121,.003,.4,.061,.015,103,20
2019-04-05 14,서울 중구,중구,111121,.003,.4,.058,.017,100,19
2019-04-05 15,서울 중구,중구,111121,.003,.3,.058,.016,124,18
2019-04-05 16,서울 중구,중구,111121,.002,.3,.055,.016,128,16
2019-04-05 17,서울 중구,중구,111121,.002,.3,.052,.015,92,12
2019-04-05 18,서울 중구,중구,111121,.002,.3,.051,.016,54,8
2019-04-05 19,서울 중구,중구,111121,.003,.4,.046,.022,49,13
2019-04-05 20,서울 중구,중구,111121,.003,.4,.036,.031,49,14
2019-04-05 21,서울 중구,중구,111121,.003,.4,.032,.031,54,13
2019-04-05 22,서울 중구,중구,111121,.003,.4,.035,.026,58,11
2019-04-05 23,서울 중구,중구,111121,.003,.4,.032,.029,57,10
2019-04-05 24,서울 중구,중구,111121,.003,.4,.033,.028,54,10
2019-04-06 01,서울 중구,중구,111121,.003,.4,.04,.022,50,10
2019-04-06 02,서울 중구,중구,111121,.003,.4,.032,.032,45,10
2019-04-06 03,서울 중구,중구,111121,.003,.6,.016,.044,50,12
2019-04-06 04,서울 중구,중구,111121,.003,.6,.014,.042,41,11
2019-04-06 05,서울 중구,중구,111121,.003,.5,.017,.035,39,11
2019-04-06 06,서울 중구,중구,111121,.003,.6,.01,.044,36,11
2019-04-06 07,서울 중구,중구,111121,.003,.7,.003,.057,40,10
2019-04-06 08,서울 중구,중구,111121,.004,.7,.004,.058,51,14
2019-04-06 09,서울 중구,중구,111121,.004,.7,.006,.057,57,13
2019-04-06 10,서울 중구,중구,111121,.004,.7,.008,.057,58,18
2019-04-06 11,서울 중구,중구,111121,.004,.6,.007,.059,61,21
2019-04-06 12,서울 중구,중구,111121,.004,.7,.007,.065,63,21
2019-04-06 13,서울 중구,중구,111121,.004,.6,.008,.062,60,21
2019-04-06 14,서울 중구,중구,111121,.003,.5,.012,.057,57,19
2019-04-06 15,서울 중구,중구,111121,.004,.6,.007,.063,64,20
2019-04-06 16,서울 중구,중구,111121,.004,.7,.004,.067,67,23
2019-04-06 17,서울 중구,중구,111121,.003,.6,.012,.054,56,20
2019-04-06 18,서울 중구,중구,111121,.003,.6,.011,.055,50,20
2019-04-06 19,서울 중구,중구,111121,.003,.5,.028,.035,50,16
2019-04-06 20,서울 중구,중구,111121,.003,.4,.036,.028,49,17
2019-04-06 21,서울 중구,중구,111121,.003,.4,.04,.022,48,17
2019-04-06 22,서울 중구,중구,111121,.003,.4,.041,.022,39,13
2019-04-06 23,서울 중구,중구,111121,.002,.4,.031,.031,33,12
2019-04-06 24,서울 중구,중구,111121,.002,.5,.019,.041,32,13
2019-04-07 01,서울 중구,중구,111121,.002,.5,.021,.037,31,14
2019-04-07 02,서울 중구,중구,111121,.002,.5,.026,.029,27,12
2019-04-07 03,서울 중구,중구,111121,.002,.5,.022,.03,30,13
2019-04-07 04,서울 중구,중구,111121,.002,.5,.022,.026,29,14
2019-04-07 05,서울 중구,중구,111121,.002,.5,.017,.029,32,20
2019-04-07 06,서울 중구,중구,111121,.002,.5,.012,.031,30,18
2019-04-07 07,서울 중구,중구,111121,.002,.6,.004,.037,33,17
2019-04-07 08,서울 중구,중구,111121,.002,.6,.007,.037,33,19
2019-04-07 09,서울 중구,중구,111121,.003,.7,.01,.042,40,24
2019-04-07 10,서울 중구,중구,111121,.003,.7,.019,.038,44,22
2019-04-07 11,서울 중구,중구,111121,.003,.6,.024,.036,45,21
2019-04-07 12,서울 중구,중구,111121,.003,.5,.028,.034,48,20
2019-04-07 13,서울 중구,중구,111121,.003,.5,.035,.032,46,20
2019-04-07 14,서울 중구,중구,111121,.003,.4,.052,.017,43,16
2019-04-07 15,서울 중구,중구,111121,.003,.3,.056,.015,36,10
2019-04-07 16,서울 중구,중구,111121,.003,.4,.053,.018,29,10
2019-04-07 17,서울 중구,중구,111121,.002,.3,.058,.011,25,10
2019-04-07 18,서울 중구,중구,111121,.003,.3,.056,.013,27,10
2019-04-07 19,서울 중구,중구,111121,.003,.3,.054,.016,29,11
2019-04-07 20,서울 중구,중구,111121,.003,.4,.048,.019,33,12
2019-04-07 21,서울 중구,중구,111121,.003,.3,.047,.02,34,14
2019-04-07 22,서울 중구,중구,111121,.003,.4,.042,.023,32,10
2019-04-07 23,서울 중구,중구,111121,.003,.4,.033,.033,33,12
2019-04-07 24,서울 중구,중구,111121,.003,.4,.029,.036,35,12
2019-04-08 01,서울 중구,중구,111121,.003,.4,.039,.025,39,13
2019-04-08 02,서울 중구,중구,111121,.003,.4,.046,.014,36,11
2019-04-08 03,서울 중구,중구,111121,.003,.4,.048,.013,31,12
2019-04-08 04,서울 중구,중구,111121,.003,.4,.041,.018,31,11
2019-04-08 05,서울 중구,중구,111121,.003,.4,.039,.018,31,10
2019-04-08 06,서울 중구,중구,111121,.003,.4,.029,.027,31,11
2019-04-08 07,서울 중구,중구,111121,.003,.5,.02,.036,33,13
2019-04-08 08,서울 중구,중구,111121,.003,.5,.025,.033,32,11
2019-04-08 09,서울 중구,중구,111121,.003,.5,.031,.028,35,12
2019-04-08 10,서울 중구,중구,111121,.004,.4,.044,.018,35,10
2019-04-08 11,서울 중구,중구,111121,.004,.4,.047,.016,38,12
2019-04-08 12,서울 중구,중구,111121,.003,.3,.053,.011,34,11
2019-04-08 13,서울 중구,중구,111121,.003,.4,.056,.011,28,9
2019-04-08 14,서울 중구,중구,111121,.003,.3,.06,.008,28,11
2019-04-08 15,서울 중구,중구,111121,.002,.3,.057,.011,25,9
2019-04-08 16,서울 중구,중구,111121,.003,.3,.061,.009,26,8
2019-04-08 17,서울 중구,중구,111121,.002,.3,.059,.011,26,9
2019-04-08 18,서울 중구,중구,111121,.003,.4,.047,.022,30,10
2019-04-08 19,서울 중구,중구,111121,.004,.4,.035,.035,37,16
2019-04-08 20,서울 중구,중구,111121,.004,.5,.027,.041,34,14
2019-04-08 21,서울 중구,중구,111121,.003,.5,.019,.049,34,14
2019-04-08 22,서울 중구,중구,111121,.003,.5,.007,.059,33,13
2019-04-08 23,서울 중구,중구,111121,.004,.5,.003,.063,36,14
2019-04-08 24,서울 중구,중구,111121,.003,.6,.002,.063,35,13
2019-04-09 01,서울 중구,중구,111121,.003,.5,.009,.052,32,13
2019-04-09 02,서울 중구,중구,111121,.003,.5,.008,.053,30,12
2019-04-09 03,서울 중구,중구,111121,.003,.5,.01,.049,40,16
2019-04-09 04,서울 중구,중구,111121,.003,.5,.018,.034,38,14
2019-04-09 05,서울 중구,중구,111121,.003,.4,.023,.028,37,13
2019-04-09 06,서울 중구,중구,111121,.003,.4,.024,.029,32,13
2019-04-09 07,서울 중구,중구,111121,.003,.4,.017,.038,28,12
2019-04-09 08,서울 중구,중구,111121,.003,.4,.016,.041,28,10
2019-04-09 09,서울 중구,중구,111121,.003,.5,.019,.039,29,8
2019-04-09 10,서울 중구,중구,111121,.003,.5,.026,.034,26,8
2019-04-09 11,서울 중구,중구,111121,.003,.4,.031,.03,27,12
2019-04-09 12,서울 중구,중구,111121,.003,.5,.028,.034,26,10
2019-04-09 13,서울 중구,중구,111121,.002,.4,.031,.03,28,13
2019-04-09 14,서울 중구,중구,111121,.003,.4,.033,.029,22,10
2019-04-09 15,서울 중구,중구,111121,.003,.4,.033,.028,22,8
2019-04-09 16,서울 중구,중구,111121,.002,.4,.037,.029,23,8
2019-04-09 17,서울 중구,중구,111121,.003,.4,.034,.03,24,9
2019-04-09 18,서울 중구,중구,111121,.002,.3,.038,.026,23,11
2019-04-09 19,서울 중구,중구,111121,.002,.4,.031,.031,20,12
2019-04-09 20,서울 중구,중구,111121,.002,.5,.02,.04,18,12
2019-04-09 21,서울 중구,중구,111121,.002,.4,.024,.033,17,11
2019-04-09 22,서울 중구,중구,111121,.002,.4,.03,.028,10,7
2019-04-09 23,서울 중구,중구,111121,.002,.4,.035,.022,8,5
2019-04-09 24,서울 중구,중구,111121,.002,.3,.04,.018,5,3
2019-04-10 01,서울 중구,중구,111121,.002,.3,.042,.017,5,4
2019-04-10 02,서울 중구,중구,111121,.002,.3,.048,.011,4,2
2019-04-10 03,서울 중구,중구,111121,.003,.3,.05,.009,3,1
2019-04-10 04,서울 중구,중구,111121,.002,.3,.05,.01,3,1
2019-04-10 05,서울 중구,중구,111121,.002,.3,.05,.01,3,3
2019-04-10 06,서울 중구,중구,111121,.002,.3,.043,.016,3,1
2019-04-10 07,서울 중구,중구,111121,.002,.3,.033,.027,3,1
2019-04-10 08,서울 중구,중구,111121,.002,.4,.028,.033,3,1
2019-04-10 09,서울 중구,중구,111121,.002,.4,.03,.031,4,1
2019-04-10 10,서울 중구,중구,111121,.002,.4,.032,.028,4,1
2019-04-10 11,서울 중구,중구,111121,.002,.4,.037,.022,4,1
2019-04-10 12,서울 중구,중구,111121,.002,.3,.033,.02,7,4
2019-04-10 13,서울 중구,중구,111121,.002,.3,.037,.017,8,6
2019-04-10 14,서울 중구,중구,111121,.002,.3,.041,.015,4,4
2019-04-10 15,서울 중구,중구,111121,.002,.3,.043,.013,4,3
2019-04-10 16,서울 중구,중구,111121,.002,.3,.04,.016,5,3
2019-04-10 17,서울 중구,중구,111121,.002,.3,.042,.016,9,2
2019-04-10 18,서울 중구,중구,111121,.002,.3,.042,.016,8,4
2019-04-10 19,서울 중구,중구,111121,.002,.3,.041,.016,7,3
2019-04-10 20,서울 중구,중구,111121,.002,.3,.038,.018,9,4
2019-04-10 21,서울 중구,중구,111121,.002,.3,.038,.015,8,5
2019-04-10 22,서울 중구,중구,111121,.002,.3,.037,.016,6,3
2019-04-10 23,서울 중구,중구,111121,.002,.4,.022,.03,9,3
2019-04-10 24,서울 중구,중구,111121,.002,.4,.013,.039,10,5
2019-04-11 01,서울 중구,중구,111121,.002,.5,.004,.046,14,6
2019-04-11 02,서울 중구,중구,111121,.002,.6,.002,.047,15,8
2019-04-11 03,서울 중구,중구,111121,.002,.5,.01,.034,15,9
2019-04-11 04,서울 중구,중구,111121,.002,.6,.004,.038,12,6
2019-04-11 05,서울 중구,중구,111121,.002,.6,.002,.039,12,6
2019-04-11 06,서울 중구,중구,111121,.002,.5,.003,.033,10,6
2019-04-11 07,서울 중구,중구,111121,.003,.5,.003,.037,11,7
2019-04-11 08,서울 중구,중구,111121,.003,.8,.003,.045,15,9
2019-04-11 09,서울 중구,중구,111121,.003,.9,.004,.051,26,14
2019-04-11 10,서울 중구,중구,111121,.003,.8,.007,.049,30,16
2019-04-11 11,서울 중구,중구,111121,.003,.6,.016,.045,29,17
2019-04-11 12,서울 중구,중구,111121,.003,.5,.023,.045,30,18
2019-04-11 13,서울 중구,중구,111121,.003,.5,.036,.034,30,17
2019-04-11 14,서울 중구,중구,111121,.003,.4,.054,.022,31,19
2019-04-11 15,서울 중구,중구,111121,.003,.3,.075,.012,32,21
2019-04-11 16,서울 중구,중구,111121,.003,.3,.062,.015,31,20
2019-04-11 17,서울 중구,중구,111121,.003,.3,.06,.015,25,14
2019-04-11 18,서울 중구,중구,111121,.003,.4,.058,.021,25,14
2019-04-11 19,서울 중구,중구,111121,.003,.4,.049,.028,28,16
2019-04-11 20,서울 중구,중구,111121,.003,.4,.043,.03,28,15
2019-04-11 21,서울 중구,중구,111121,.003,.4,.035,.035,25,13
2019-04-11 22,서울 중구,중구,111121,.003,.5,.022,.047,26,15
2019-04-11 23,서울 중구,중구,111121,.003,.5,.011,.059,34,18
2019-04-11 24,서울 중구,중구,111121,.004,.5,.01,.062,33,20
2019-04-12 01,서울 중구,중구,111121,.004,.5,.022,.05,37,23
2019-04-12 02,서울 중구,중구,111121,.003,.5,.031,.04,39,24
2019-04-12 03,서울 중구,중구,111121,.003,.6,.025,.041,45,26
2019-04-12 04,서울 중구,중구,111121,.003,.6,.015,.048,45,28
2019-04-12 05,서울 중구,중구,111121,.003,.6,.009,.048,52,33
2019-04-12 06,서울 중구,중구,111121,.003,.6,.004,.053,53,36
2019-04-12 07,서울 중구,중구,111121,.003,.6,.008,.046,56,36
2019-04-12 08,서울 중구,중구,111121,.003,.7,.007,.051,54,37
2019-04-12 09,서울 중구,중구,111121,.004,.6,.012,.052,60,38
2019-04-12 10,서울 중구,중구,111121,.005,.6,.016,.053,57,37
2019-04-12 11,서울 중구,중구,111121,.004,.5,.034,.041,54,32
2019-04-12 12,서울 중구,중구,111121,.004,.4,.055,.025,44,26
2019-04-12 13,서울 중구,중구,111121,.004,.5,.051,.03,45,27
2019-04-12 14,서울 중구,중구,111121,.004,.5,.065,.023,46,27
2019-04-12 15,서울 중구,중구,111121,.004,.4,.068,.023,46,28
2019-04-12 16,서울 중구,중구,111121,.004,.4,.07,.021,44,24
2019-04-12 17,서울 중구,중구,111121,.004,.4,.073,.018,37,19
2019-04-12 18,서울 중구,중구,111121,.004,.4,.069,.021,38,20
2019-04-12 19,서울 중구,중구,111121,.004,.4,.056,.026,37,20
2019-04-12 20,서울 중구,중구,111121,.004,.5,.039,.042,33,19
2019-04-12 21,서울 중구,중구,111121,.004,.5,.037,.047,45,29
2019-04-12 22,서울 중구,중구,111121,.004,.6,.031,.054,48,32
2019-04-12 23,서울 중구,중구,111121,.004,.6,.018,.068,52,35
2019-04-12 24,서울 중구,중구,111121,.004,.7,.018,.069,55,35
2019-04-13 01,서울 중구,중구,111121,.004,.6,.027,.055,61,39
2019-04-13 02,서울 중구,중구,111121,.004,.6,.033,.045,60,42
2019-04-13 03,서울 중구,중구,111121,.004,.6,.027,.046,63,42
2019-04-13 04,서울 중구,중구,111121,.004,.7,.013,.055,61,44
2019-04-13 05,서울 중구,중구,111121,.003,.7,.005,.059,62,45
2019-04-13 06,서울 중구,중구,111121,.003,.7,.004,.059,61,44
2019-04-13 07,서울 중구,중구,111121,.004,.8,.004,.064,57,41
2019-04-13 08,서울 중구,중구,111121,.004,.9,.005,.068,58,42
2019-04-13 09,서울 중구,중구,111121,.004,.8,.01,.069,63,46
2019-04-13 10,서울 중구,중구,111121,.005,.7,.031,.059,62,41
2019-04-13 11,서울 중구,중구,111121,.007,.6,.044,.049,55,39
2019-04-13 12,서울 중구,중구,111121,.007,.6,.054,.034,37,23
2019-04-13 13,서울 중구,중구,111121,.007,.5,.064,.032,41,25
2019-04-13 14,서울 중구,중구,111121,.006,.4,.073,.024,39,25
2019-04-13 15,서울 중구,중구,111121,.004,.4,.073,.021,33,19
2019-04-13 16,서울 중구,중구,111121,.003,.4,.078,.02,27,15
2019-04-13 17,서울 중구,중구,111121,.003,.3,.067,.023,28,15
2019-04-13 18,서울 중구,중구,111121,.003,.4,.064,.024,30,17
2019-04-13 19,서울 중구,중구,111121,.004,.4,.053,.035,32,18
2019-04-13 20,서울 중구,중구,111121,.004,.4,.061,.027,30,18
2019-04-13 21,서울 중구,중구,111121,.003,.4,.056,.028,31,16
2019-04-13 22,서울 중구,중구,111121,.003,.4,.052,.028,28,16
2019-04-13 23,서울 중구,중구,111121,.003,.5,.047,.035,29,15
2019-04-13 24,서울 중구,중구,111121,.003,.4,.051,.03,25,14
2019-04-14 01,서울 중구,중구,111121,.003,.4,.04,.038,27,14
2019-04-14 02,서울 중구,중구,111121,.003,.5,.037,.038,26,16
2019-04-14 03,서울 중구,중구,111121,.004,.6,.038,.034,28,19
2019-04-14 04,서울 중구,중구,111121,.004,.6,.031,.035,26,16
2019-04-14 05,서울 중구,중구,111121,.004,.6,.035,.031,32,15
2019-04-14 06,서울 중구,중구,111121,.005,.4,.051,.022,29,17
2019-04-14 07,서울 중구,중구,111121,.004,.4,.061,.019,33,23
2019-04-14 08,서울 중구,중구,111121,.003,.4,.054,.027,32,23
2019-04-14 09,서울 중구,중구,111121,.003,.4,.063,.02,31,22
2019-04-14 10,서울 중구,중구,111121,.003,.4,.051,.031,31,23
2019-04-14 11,서울 중구,중구,111121,.003,.5,.049,.029,39,24
2019-04-14 12,서울 중구,중구,111121,.003,.5,.037,.036,36,26
2019-04-14 13,서울 중구,중구,111121,.003,.4,.044,.029,48,31
2019-04-14 14,서울 중구,중구,111121,.003,.4,.061,.017,34,22
2019-04-14 15,서울 중구,중구,111121,.003,.4,.064,.012,24,17
2019-04-14 16,서울 중구,중구,111121,.003,.4,.063,.014,24,16
2019-04-14 17,서울 중구,중구,111121,.003,.5,.062,.013,35,23
2019-04-14 18,서울 중구,중구,111121,.002,.4,.059,.011,53,22
2019-04-14 19,서울 중구,중구,111121,.003,.3,.06,.012,59,12
2019-04-14 20,서울 중구,중구,111121,.003,.3,.057,.013,40,10
2019-04-14 21,서울 중구,중구,111121,.003,.3,.049,.018,32,8
2019-04-14 22,서울 중구,중구,111121,.003,.3,.046,.019,28,8
2019-04-14 23,서울 중구,중구,111121,.003,.4,.034,.028,29,10
2019-04-14 24,서울 중구,중구,111121,.002,.5,.031,.033,30,9
2019-04-15 01,서울 중구,중구,111121,.002,.5,.012,.049,29,11
2019-04-15 02,서울 중구,중구,111121,.002,.6,.006,.058,31,11
2019-04-15 03,서울 중구,중구,111121,.003,.5,.014,.048,30,11
2019-04-15 04,서울 중구,중구,111121,.002,.5,.021,.036,33,11
2019-04-15 05,서울 중구,중구,111121,.002,.4,.026,.031,36,11
2019-04-15 06,서울 중구,중구,111121,.002,.5,.016,.043,38,12
2019-04-15 07,서울 중구,중구,111121,.003,.6,.003,.058,41,11
2019-04-15 08,서울 중구,중구,111121,.003,.7,.004,.058,40,12
2019-04-15 09,서울 중구,중구,111121,.003,.8,.007,.058,44,13
2019-04-15 10,서울 중구,중구,111121,.003,.6,.017,.05,45,12
2019-04-15 11,서울 중구,중구,111121,.003,.5,.024,.045,46,12
2019-04-15 12,서울 중구,중구,111121,.003,.5,.025,.044,47,15
2019-04-15 13,서울 중구,중구,111121,.004,.5,.034,.041,52,20
2019-04-15 14,서울 중구,중구,111121,.005,.4,.051,.022,45,15
2019-04-15 15,서울 중구,중구,111121,.004,.4,.062,.016,47,15
2019-04-15 16,서울 중구,중구,111121,.004,.4,.062,.019,49,11
2019-04-15 17,서울 중구,중구,111121,,,,,,
2019-04-15 18,서울 중구,중구,111121,,,,,,
2019-04-15 19,서울 중구,중구,111121,.004,.4,.052,.03,49,18
2019-04-15 20,서울 중구,중구,111121,.005,.5,.049,.035,47,19
2019-04-15 21,서울 중구,중구,111121,.005,.5,.043,.039,52,21
2019-04-15 22,서울 중구,중구,111121,.006,.6,.032,.054,54,24
2019-04-15 23,서울 중구,중구,111121,.006,.7,.02,.068,57,27
2019-04-15 24,서울 중구,중구,111121,.005,.8,.003,.081,57,27
2019-04-16 01,서울 중구,중구,111121,.005,.8,.006,.076,58,27
2019-04-16 02,서울 중구,중구,111121,.005,.7,.02,.057,56,26
2019-04-16 03,서울 중구,중구,111121,.005,.7,.024,.045,54,25
2019-04-16 04,서울 중구,중구,111121,.006,.6,.03,.037,53,27
2019-04-16 05,서울 중구,중구,111121,.005,.8,.011,.056,55,30
2019-04-16 06,서울 중구,중구,111121,.004,.8,.002,.069,53,26
2019-04-16 07,서울 중구,중구,111121,.005,.8,.003,.069,56,24
2019-04-16 08,서울 중구,중구,111121,.005,.9,.005,.071,61,26
2019-04-16 09,서울 중구,중구,111121,.005,.8,.013,.065,68,29
2019-04-16 10,서울 중구,중구,111121,.006,1,.019,.066,56,25
2019-04-16 11,서울 중구,중구,111121,.006,.7,.032,.058,56,26
2019-04-16 12,서울 중구,중구,111121,.005,.5,.047,.04,42,20
2019-04-16 13,서울 중구,중구,111121,.004,.5,.049,.037,37,20
2019-04-16 14,서울 중구,중구,111121,.004,.5,.049,.041,38,19
2019-04-16 15,서울 중구,중구,111121,.004,.4,.059,.029,38,21
2019-04-16 16,서울 중구,중구,111121,.003,.3,.058,.024,23,10
