날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2018-03-05 17,서울 중구,중구,111121,.003,.4,.033,.019,8,3
2018-03-05 18,서울 중구,중구,111121,.003,.4,.024,.029,9,4
2018-03-05 19,서울 중구,중구,111121,.003,.5,.021,.03,12,9
2018-03-05 20,서울 중구,중구,111121,.003,.5,.02,.03,14,10
2018-03-05 21,서울 중구,중구,111121,.003,.4,.023,.026,15,12
2018-03-05 22,서울 중구,중구,111121,.003,.4,.026,.023,14,10
2018-03-05 23,서울 중구,중구,111121,.003,.4,.021,.027,16,9
2018-03-05 24,서울 중구,중구,111121,.003,.4,.027,.02,15,9
2018-03-06 01,서울 중구,중구,111121,.003,.5,.018,.029,18,10
2018-03-06 02,서울 중구,중구,111121,.003,.5,.012,.032,17,10
2018-03-06 03,서울 중구,중구,111121,.003,.5,.017,.025,17,12
2018-03-06 04,서울 중구,중구,111121,.002,.4,.015,.024,15,10
2018-03-06 05,서울 중구,중구,111121,.002,.5,.011,.027,17,11
2018-03-06 06,서울 중구,중구,111121,.002,.5,.003,.038,18,12
2018-03-06 07,서울 중구,중구,111121,.002,.6,.002,.041,22,14
2018-03-06 08,서울 중구,중구,111121,.003,.7,.002,.044,21,14
2018-03-06 09,서울 중구,중구,111121,.003,1,.003,.049,25,16
2018-03-06 10,서울 중구,중구,111121,.003,.8,.008,.044,29,18
2018-03-06 11,서울 중구,중구,111121,.003,.6,.014,.036,29,19
2018-03-06 12,서울 중구,중구,111121,.003,.5,.025,.027,22,15
2018-03-06 13,서울 중구,중구,111121,.004,.5,.027,.027,27,16
2018-03-06 14,서울 중구,중구,111121,.003,.4,.035,.022,30,20
2018-03-06 15,서울 중구,중구,111121,.003,.4,.041,.018,34,22
2018-03-06 16,서울 중구,중구,111121,.003,.4,.04,.018,28,17
2018-03-06 17,서울 중구,중구,111121,.004,.4,.037,.022,28,16
2018-03-06 18,서울 중구,중구,111121,.004,.4,.033,.026,28,16
2018-03-06 19,서울 중구,중구,111121,.004,.4,.04,.018,28,18
2018-03-06 20,서울 중구,중구,111121,.004,.4,.039,.017,26,14
2018-03-06 21,서울 중구,중구,111121,.004,.5,.03,.027,30,17
2018-03-06 22,서울 중구,중구,111121,.004,.5,.029,.026,30,16
2018-03-06 23,서울 중구,중구,111121,.004,.7,.005,.052,35,19
2018-03-06 24,서울 중구,중구,111121,.004,.6,.005,.05,34,19
2018-03-07 01,서울 중구,중구,111121,.004,.6,.013,.038,35,24
2018-03-07 02,서울 중구,중구,111121,.003,.5,.019,.031,34,23
2018-03-07 03,서울 중구,중구,111121,.003,.5,.026,.022,28,18
2018-03-07 04,서울 중구,중구,111121,.003,.4,.03,.015,23,14
2018-03-07 05,서울 중구,중구,111121,.003,.4,.031,.015,19,13
2018-03-07 06,서울 중구,중구,111121,.002,.4,.026,.019,18,11
2018-03-07 07,서울 중구,중구,111121,.003,.4,.014,.032,19,11
2018-03-07 08,서울 중구,중구,111121,.002,.6,.008,.041,20,12
2018-03-07 09,서울 중구,중구,111121,.003,.7,.008,.041,23,16
2018-03-07 10,서울 중구,중구,111121,.003,.7,.01,.04,24,14
2018-03-07 11,서울 중구,중구,111121,.003,.7,.019,.032,26,13
2018-03-07 12,서울 중구,중구,111121,.003,.5,.025,.028,26,14
2018-03-07 13,서울 중구,중구,111121,.003,.5,.028,.025,28,16
2018-03-07 14,서울 중구,중구,111121,.003,.4,.026,.027,27,17
2018-03-07 15,서울 중구,중구,111121,.004,.5,.028,.027,28,18
2018-03-07 16,서울 중구,중구,111121,.004,.4,.03,.026,27,15
2018-03-07 17,서울 중구,중구,111121,.004,.5,.026,.032,27,16
2018-03-07 18,서울 중구,중구,111121,.003,.4,.025,.033,25,15
2018-03-07 19,서울 중구,중구,111121,.003,.5,.021,.036,23,16
2018-03-07 20,서울 중구,중구,111121,.003,.5,.017,.037,28,19
2018-03-07 21,서울 중구,중구,111121,.004,.4,.017,.036,29,21
2018-03-07 22,서울 중구,중구,111121,.003,.4,.019,.031,24,16
2018-03-07 23,서울 중구,중구,111121,.003,.4,.02,.028,26,16
2018-03-07 24,서울 중구,중구,111121,.003,.4,.018,.028,22,14
2018-03-08 01,서울 중구,중구,111121,.003,.4,.021,.026,19,15
2018-03-08 02,서울 중구,중구,111121,.003,.4,.023,.023,14,11
2018-03-08 03,서울 중구,중구,111121,.003,.3,.03,.014,13,12
2018-03-08 04,서울 중구,중구,111121,.003,.3,.03,.013,11,10
2018-03-08 05,서울 중구,중구,111121,.003,.3,.027,.013,9,6
2018-03-08 06,서울 중구,중구,111121,.002,.3,.025,.014,6,5
2018-03-08 07,서울 중구,중구,111121,.002,.4,.016,.022,5,6
2018-03-08 08,서울 중구,중구,111121,.002,.5,.009,.031,11,9
2018-03-08 09,서울 중구,중구,111121,.002,.5,.015,.029,15,10
2018-03-08 10,서울 중구,중구,111121,.003,.5,.014,.03,15,12
2018-03-08 11,서울 중구,중구,111121,.003,.4,.024,.02,14,10
2018-03-08 12,서울 중구,중구,111121,.003,.4,.032,.018,11,10
2018-03-08 13,서울 중구,중구,111121,.003,.4,.037,.013,17,16
2018-03-08 14,서울 중구,중구,111121,.003,.4,.042,.01,17,14
2018-03-08 15,서울 중구,중구,111121,.003,.4,.045,.011,19,17
2018-03-08 16,서울 중구,중구,111121,.002,.4,.048,.012,14,12
2018-03-08 17,서울 중구,중구,111121,.003,.6,.044,.018,31,26
2018-03-08 18,서울 중구,중구,111121,.002,.7,.039,.02,57,47
2018-03-08 19,서울 중구,중구,111121,.002,.6,.032,.024,60,51
2018-03-08 20,서울 중구,중구,111121,.002,.6,.029,.025,56,46
2018-03-08 21,서울 중구,중구,111121,.002,.7,.024,.028,61,50
2018-03-08 22,서울 중구,중구,111121,.002,.7,.023,.027,61,51
2018-03-08 23,서울 중구,중구,111121,.003,.7,.022,.027,58,53
2018-03-08 24,서울 중구,중구,111121,.003,.8,.019,.029,60,46
2018-03-09 01,서울 중구,중구,111121,.003,.8,.017,.03,65,51
2018-03-09 02,서울 중구,중구,111121,.003,.8,.02,.025,72,53
2018-03-09 03,서울 중구,중구,111121,.003,.8,.017,.028,74,53
2018-03-09 04,서울 중구,중구,111121,.003,.7,.019,.024,66,50
2018-03-09 05,서울 중구,중구,111121,.002,.6,.023,.019,56,44
2018-03-09 06,서울 중구,중구,111121,.003,.6,.017,.027,44,36
2018-03-09 07,서울 중구,중구,111121,.003,.6,.009,.036,32,28
2018-03-09 08,서울 중구,중구,111121,.003,.6,.009,.038,25,20
2018-03-09 09,서울 중구,중구,111121,.003,.6,.017,.033,20,15
2018-03-09 10,서울 중구,중구,111121,.003,.6,.016,.037,17,13
2018-03-09 11,서울 중구,중구,111121,.003,.6,.02,.033,21,13
2018-03-09 12,서울 중구,중구,111121,.003,.5,.023,.032,21,15
2018-03-09 13,서울 중구,중구,111121,.003,.5,.027,.027,24,17
2018-03-09 14,서울 중구,중구,111121,.002,.5,.025,.03,25,19
2018-03-09 15,서울 중구,중구,111121,.003,.6,.021,.036,31,25
2018-03-09 16,서울 중구,중구,111121,.004,.6,.017,.044,52,40
2018-03-09 17,서울 중구,중구,111121,.003,.6,.019,.043,52,40
2018-03-09 18,서울 중구,중구,111121,.005,.7,.023,.044,57,44
2018-03-09 19,서울 중구,중구,111121,.004,.6,.022,.044,60,44
2018-03-09 20,서울 중구,중구,111121,.003,.6,.02,.041,41,31
2018-03-09 21,서울 중구,중구,111121,.003,.7,.01,.05,31,26
2018-03-09 22,서울 중구,중구,111121,.003,.7,.004,.057,30,24
2018-03-09 23,서울 중구,중구,111121,.004,.8,.002,.061,31,23
2018-03-09 24,서울 중구,중구,111121,.004,.9,.002,.064,35,25
2018-03-10 01,서울 중구,중구,111121,.004,.7,.002,.059,38,28
2018-03-10 02,서울 중구,중구,111121,.008,.6,.006,.049,40,32
2018-03-10 03,서울 중구,중구,111121,.007,.8,.003,.052,40,34
2018-03-10 04,서울 중구,중구,111121,.005,.9,.002,.053,38,31
2018-03-10 05,서울 중구,중구,111121,.005,.8,.003,.048,41,33
2018-03-10 06,서울 중구,중구,111121,.006,.8,.003,.05,46,36
2018-03-10 07,서울 중구,중구,111121,.005,.7,.011,.043,51,41
2018-03-10 08,서울 중구,중구,111121,.005,.8,.005,.048,50,40
2018-03-10 09,서울 중구,중구,111121,.006,.8,.007,.049,62,50
2018-03-10 10,서울 중구,중구,111121,.006,.8,.012,.047,70,56
2018-03-10 11,서울 중구,중구,111121,.006,.6,.024,.034,64,47
2018-03-10 12,서울 중구,중구,111121,.007,.6,.024,.034,49,34
2018-03-10 13,서울 중구,중구,111121,.006,.5,.031,.029,44,32
2018-03-10 14,서울 중구,중구,111121,.006,.4,.038,.024,41,28
2018-03-10 15,서울 중구,중구,111121,.006,.5,.039,.022,32,22
2018-03-10 16,서울 중구,중구,111121,.006,.4,.041,.02,23,14
2018-03-10 17,서울 중구,중구,111121,.006,.4,.041,.021,27,17
2018-03-10 18,서울 중구,중구,111121,.004,.4,.039,.023,29,17
2018-03-10 19,서울 중구,중구,111121,.004,.4,.035,.026,32,19
2018-03-10 20,서울 중구,중구,111121,.003,.4,.029,.03,28,17
2018-03-10 21,서울 중구,중구,111121,.003,.4,.028,.029,28,17
2018-03-10 22,서울 중구,중구,111121,.003,.4,.029,.028,28,17
2018-03-10 23,서울 중구,중구,111121,.004,.4,.027,.03,27,18
2018-03-10 24,서울 중구,중구,111121,.004,.4,.032,.026,34,21
2018-03-11 01,서울 중구,중구,111121,.004,.4,.032,.026,44,29
2018-03-11 02,서울 중구,중구,111121,.004,.4,.034,.022,46,31
2018-03-11 03,서울 중구,중구,111121,.004,.4,.041,.017,51,34
2018-03-11 04,서울 중구,중구,111121,.004,.5,.043,.016,58,38
2018-03-11 05,서울 중구,중구,111121,.004,.5,.042,.018,68,46
2018-03-11 06,서울 중구,중구,111121,.004,.5,.033,.022,73,51
2018-03-11 07,서울 중구,중구,111121,.003,.5,.035,.022,77,55
2018-03-11 08,서울 중구,중구,111121,.004,.5,.03,.027,76,56
2018-03-11 09,서울 중구,중구,111121,.003,.5,.033,.027,83,58
2018-03-11 10,서울 중구,중구,111121,.004,.6,.03,.032,79,58
2018-03-11 11,서울 중구,중구,111121,.004,.6,.033,.033,80,59
2018-03-11 12,서울 중구,중구,111121,.004,.5,.037,.028,69,51
2018-03-11 13,서울 중구,중구,111121,.005,.5,.039,.025,56,39
2018-03-11 14,서울 중구,중구,111121,.003,.4,.046,.017,45,32
2018-03-11 15,서울 중구,중구,111121,.003,.4,.048,.015,30,20
2018-03-11 16,서울 중구,중구,111121,.003,.4,.05,.015,35,23
2018-03-11 17,서울 중구,중구,111121,.003,.4,.049,.014,31,23
2018-03-11 18,서울 중구,중구,111121,.002,.3,.046,.014,22,15
2018-03-11 19,서울 중구,중구,111121,.002,.4,.041,.017,21,14
2018-03-11 20,서울 중구,중구,111121,.003,.4,.033,.027,20,14
2018-03-11 21,서울 중구,중구,111121,.003,.5,.024,.037,29,20
2018-03-11 22,서울 중구,중구,111121,.004,.5,.013,.049,33,24
2018-03-11 23,서울 중구,중구,111121,.004,.5,.023,.039,35,23
2018-03-11 24,서울 중구,중구,111121,.003,.5,.018,.044,38,29
2018-03-12 01,서울 중구,중구,111121,.003,.7,.004,.059,52,40
2018-03-12 02,서울 중구,중구,111121,.003,.7,.002,.056,47,33
2018-03-12 03,서울 중구,중구,111121,.003,.6,.002,.052,35,25
2018-03-12 04,서울 중구,중구,111121,.003,.7,.001,.055,33,23
2018-03-12 05,서울 중구,중구,111121,.004,.9,.002,.058,38,26
2018-03-12 06,서울 중구,중구,111121,.004,.9,.002,.056,44,31
2018-03-12 07,서울 중구,중구,111121,.004,.9,.002,.058,51,40
2018-03-12 08,서울 중구,중구,111121,.004,.9,.002,.058,49,34
2018-03-12 09,서울 중구,중구,111121,.004,.9,.003,.059,46,35
2018-03-12 10,서울 중구,중구,111121,.005,1.3,.004,.065,50,35
2018-03-12 11,서울 중구,중구,111121,.006,1.2,.005,.064,64,40
2018-03-12 12,서울 중구,중구,111121,.006,1,.008,.062,70,45
2018-03-12 13,서울 중구,중구,111121,.006,.9,.015,.06,86,59
2018-03-12 14,서울 중구,중구,111121,,,,,,
2018-03-12 15,서울 중구,중구,111121,,,,,,
2018-03-12 16,서울 중구,중구,111121,.007,.7,.057,.033,122,82
2018-03-12 17,서울 중구,중구,111121,.009,.8,.057,.042,121,88
2018-03-12 18,서울 중구,중구,111121,.007,.8,.049,.047,118,83
2018-03-12 19,서울 중구,중구,111121,.006,.8,.034,.059,120,84
2018-03-12 20,서울 중구,중구,111121,.005,.8,.021,.071,122,82
2018-03-12 21,서울 중구,중구,111121,.005,.8,.025,.061,130,89
2018-03-12 22,서울 중구,중구,111121,.004,.6,.033,.046,101,70
2018-03-12 23,서울 중구,중구,111121,.004,.7,.015,.065,93,62
2018-03-12 24,서울 중구,중구,111121,.004,.9,.002,.077,90,64
2018-03-13 01,서울 중구,중구,111121,.004,.8,.002,.071,86,64
2018-03-13 02,서울 중구,중구,111121,.003,.8,.002,.064,69,50
2018-03-13 03,서울 중구,중구,111121,.003,.7,.013,.049,55,41
2018-03-13 04,서울 중구,중구,111121,.004,1,.002,.063,52,38
2018-03-13 05,서울 중구,중구,111121,.005,1.2,.002,.071,80,60
2018-03-13 06,서울 중구,중구,111121,.005,1.1,.002,.069,87,61
2018-03-13 07,서울 중구,중구,111121,.005,1,.002,.066,89,65
2018-03-13 08,서울 중구,중구,111121,.005,1.1,.003,.07,82,58
2018-03-13 09,서울 중구,중구,111121,.005,1.1,.004,.071,78,56
2018-03-13 10,서울 중구,중구,111121,.005,1.2,.004,.071,72,51
2018-03-13 11,서울 중구,중구,111121,.005,1.1,.005,.071,75,52
2018-03-13 12,서울 중구,중구,111121,.005,.6,.029,.038,44,27
2018-03-13 13,서울 중구,중구,111121,.005,.5,.042,.029,36,18
2018-03-13 14,서울 중구,중구,111121,.004,.4,.045,.03,48,24
2018-03-13 15,서울 중구,중구,111121,.004,.4,.052,.025,38,22
2018-03-13 16,서울 중구,중구,111121,.004,.4,.05,.023,34,17
2018-03-13 17,서울 중구,중구,111121,.004,.4,.032,.034,39,13
2018-03-13 18,서울 중구,중구,111121,.003,.5,.02,.042,,15
2018-03-13 19,서울 중구,중구,111121,.003,.4,.026,.032,38,16
2018-03-13 20,서울 중구,중구,111121,.003,.4,.02,.036,35,16
2018-03-13 21,서울 중구,중구,111121,.003,.4,.022,.035,42,17
2018-03-13 22,서울 중구,중구,111121,.003,.4,.026,.03,30,16
2018-03-13 23,서울 중구,중구,111121,.003,.3,.029,.027,26,13
2018-03-13 24,서울 중구,중구,111121,.003,.4,.029,.024,24,14
2018-03-14 01,서울 중구,중구,111121,.004,.5,.032,.019,29,17
2018-03-14 02,서울 중구,중구,111121,.004,.5,.034,.019,21,13
2018-03-14 03,서울 중구,중구,111121,.004,.4,.035,.017,19,11
2018-03-14 04,서울 중구,중구,111121,.004,.4,.037,.015,17,10
2018-03-14 05,서울 중구,중구,111121,.003,.4,.033,.018,18,9
2018-03-14 06,서울 중구,중구,111121,.003,.4,.023,.027,15,8
2018-03-14 07,서울 중구,중구,111121,.004,.4,.014,.039,14,9
2018-03-14 08,서울 중구,중구,111121,.004,.5,.01,.044,18,10
2018-03-14 09,서울 중구,중구,111121,.004,.6,.005,.051,19,10
2018-03-14 10,서울 중구,중구,111121,.004,.8,.009,.048,21,12
2018-03-14 11,서울 중구,중구,111121,.004,.6,.016,.041,22,10
2018-03-14 12,서울 중구,중구,111121,.005,.5,.024,.034,20,10
2018-03-14 13,서울 중구,중구,111121,.004,.4,.037,.023,22,13
2018-03-14 14,서울 중구,중구,111121,.004,.3,.042,.016,24,14
2018-03-14 15,서울 중구,중구,111121,.004,.3,.039,.017,20,9
2018-03-14 16,서울 중구,중구,111121,.004,.3,.038,.018,17,8
2018-03-14 17,서울 중구,중구,111121,.004,.4,.038,.019,17,9
2018-03-14 18,서울 중구,중구,111121,.004,.3,.035,.021,17,8
2018-03-14 19,서울 중구,중구,111121,.004,.4,.029,.027,21,10
2018-03-14 20,서울 중구,중구,111121,.005,.4,.022,.033,19,11
2018-03-14 21,서울 중구,중구,111121,.004,.4,.017,.036,21,13
2018-03-14 22,서울 중구,중구,111121,.004,.4,.018,.031,24,14
2018-03-14 23,서울 중구,중구,111121,.003,.3,.023,.025,25,15
2018-03-14 24,서울 중구,중구,111121,.003,.3,.025,.024,21,13
2018-03-15 01,서울 중구,중구,111121,.003,.3,.029,.02,20,12
2018-03-15 02,서울 중구,중구,111121,.004,.4,.026,.02,21,12
2018-03-15 03,서울 중구,중구,111121,.004,.4,.028,.018,22,13
2018-03-15 04,서울 중구,중구,111121,.003,.3,.031,.013,36,13
2018-03-15 05,서울 중구,중구,111121,.003,.3,.028,.014,53,14
2018-03-15 06,서울 중구,중구,111121,.002,.3,.022,.02,29,10
2018-03-15 07,서울 중구,중구,111121,.002,.4,.018,.025,11,7
2018-03-15 08,서울 중구,중구,111121,.002,.4,.007,.038,10,6
2018-03-15 09,서울 중구,중구,111121,.003,.5,.003,.044,9,7
2018-03-15 10,서울 중구,중구,111121,.002,.6,.004,.043,9,6
2018-03-15 11,서울 중구,중구,111121,.002,.6,.003,.043,8,7
2018-03-15 12,서울 중구,중구,111121,.003,.5,.007,.042,10,7
2018-03-15 13,서울 중구,중구,111121,.002,.4,.015,.031,12,8
2018-03-15 14,서울 중구,중구,111121,.002,.4,.016,.029,13,11
2018-03-15 15,서울 중구,중구,111121,.002,.4,.012,.032,18,17
2018-03-15 16,서울 중구,중구,111121,.002,.4,.009,.035,25,19
2018-03-15 17,서울 중구,중구,111121,.002,.4,.01,.033,24,18
2018-03-15 18,서울 중구,중구,111121,.002,.4,.003,.039,18,13
2018-03-15 19,서울 중구,중구,111121,.002,.5,.002,.039,20,15
2018-03-15 20,서울 중구,중구,111121,.002,.4,.004,.035,18,14
2018-03-15 21,서울 중구,중구,111121,.002,.4,.007,.029,21,15
2018-03-15 22,서울 중구,중구,111121,.002,.4,.017,.02,22,17
2018-03-15 23,서울 중구,중구,111121,.002,.5,.02,.012,27,20
2018-03-15 24,서울 중구,중구,111121,.002,.5,.021,.013,21,15
2018-03-16 01,서울 중구,중구,111121,.002,.4,.026,.013,,5
2018-03-16 02,서울 중구,중구,111121,.002,.4,.032,.011,5,2
2018-03-16 03,서울 중구,중구,111121,.002,.3,.037,.01,5,4
2018-03-16 04,서울 중구,중구,111121,.002,.3,.038,.009,4,1
2018-03-16 05,서울 중구,중구,111121,.002,.3,.036,.011,4,2
2018-03-16 06,서울 중구,중구,111121,.002,.3,.032,.015,4,2
2018-03-16 07,서울 중구,중구,111121,.002,.4,.024,.024,7,2
2018-03-16 08,서울 중구,중구,111121,.002,.4,.024,.026,9,4
2018-03-16 09,서울 중구,중구,111121,.002,.4,.026,.023,11,7
2018-03-16 10,서울 중구,중구,111121,.002,.4,.028,.023,12,6
2018-03-16 11,서울 중구,중구,111121,.002,.4,.031,.021,17,7
2018-03-16 12,서울 중구,중구,111121,.002,.4,.034,.019,20,10
2018-03-16 13,서울 중구,중구,111121,.002,.4,.04,.015,20,10
2018-03-16 14,서울 중구,중구,111121,.002,.4,.041,.015,18,10
2018-03-16 15,서울 중구,중구,111121,.002,.4,.038,.018,20,11
2018-03-16 16,서울 중구,중구,111121,.002,.4,.039,.016,14,8
